periodo,periodo_dt,anio,mes,banco_estandarizado,activos_totales,pasivos_totales,patrimonio,morosidad,solvencia_proxy,roe,roe_real,roe_estimado,error_roe,error_abs_roe
2016-10,2016-10-01,2016,10,BOLIVARIANO,2798.86,2544.54,238.55,1.57,7.75,7.88,7.88,8.395628273208272,-0.5156282732082724,0.5156282732082724
2016-10,2016-10-01,2016,10,CAPITAL,86.12,71.1,15.98,21.67,11.92,-7.24,-7.24,-8.390383437950938,1.1503834379509374,1.1503834379509374
2016-10,2016-10-01,2016,10,CITIBANK,554.04,488.42,58.77,0.06,9.56,14.15,14.15,12.735593395955888,1.4144066040441121,1.4144066040441121
2016-10,2016-10-01,2016,10,COMERCIAL DE MANABI,57.01,48.14,8.09,9.82,10.44,11.64,11.64,19.0651750925926,-7.4251750925926,7.4251750925926
2016-10,2016-10-01,2016,10,COOPNACIONAL,161.13,135.39,24.41,39.74,14.79,6.5,6.5,6.59407994792245,-0.09407994792244967,0.09407994792244967
2016-10,2016-10-01,2016,10,D-MIRO,112.78,98.34,14.98,13.92,11.34,-4.33,-4.33,-3.794085127465129,-0.535914872534871,0.535914872534871
2016-10,2016-10-01,2016,10,DELBANK,29.59,18.56,11.01,6.93,30.87,24.24,24.24,29.151770595238062,-4.911770595238064,4.911770595238064
2016-10,2016-10-01,2016,10,DESARROLLO DE LOS PUEBLOS S.A,158.48,143.42,14.72,7.77,8.1,2.76,2.76,1.346258892311393,1.4137411076886068,1.4137411076886068
2016-10,2016-10-01,2016,10,FINCA,44.58,32.92,11.95,8.83,21.94,-3.18,-3.18,2.025927442372442,-5.205927442372442,5.205927442372442
2016-10,2016-10-01,2016,10,GENERAL RUMIÑAHUI,681.82,627.06,49.09,3.42,6.46,13.72,13.72,7.3051605985681025,6.414839401431898,6.414839401431898
2016-10,2016-10-01,2016,10,GUAYAQUIL,3836.68,3418.3,396.16,3.62,8.63,6.71,6.71,7.161511603859105,-0.45151160385910494,0.45151160385910494
2016-10,2016-10-01,2016,10,INTERNACIONAL,3083.55,2811.79,247.22,1.55,7.16,11.84,11.84,10.963744073149078,0.8762559268509218,0.8762559268509218
2016-10,2016-10-01,2016,10,LITORAL,39.61,31.11,8.48,12.81,18.52,49.84,49.84,28.665050856273368,21.174949143726636,21.174949143726636
2016-10,2016-10-01,2016,10,LOJA,417.88,373.21,42.13,7.94,8.61,7.16,7.16,11.87156827496578,-4.71156827496578,4.71156827496578
2016-10,2016-10-01,2016,10,MACHALA,608.31,557.66,49.92,4.52,6.59,1.72,1.72,3.354738088023089,-1.634738088023089,1.634738088023089
2016-10,2016-10-01,2016,10,PACIFICO,5087.7,4531.9,525.21,3.76,7.71,6.84,6.84,6.691228163285519,0.1487718367144808,0.1487718367144808
2016-10,2016-10-01,2016,10,PICHINCHA,9551.32,8631.31,883.11,5.33,7.81,5.02,5.02,5.1646979563954565,-0.1446979563954569,0.1446979563954569
2016-10,2016-10-01,2016,10,PROCREDIT,391.32,333.46,57.69,4.31,12.33,35.44,35.44,29.242217899137867,6.197782100862131,6.197782100862131
2016-10,2016-10-01,2016,10,PRODUBANCO,3894.13,3569.42,309.28,3.17,6.82,5.98,5.98,6.476272168109668,-0.4962721681096678,0.4962721681096678
2016-10,2016-10-01,2016,10,SOLIDARIO,677.65,566.64,108.24,7.73,14.64,3.08,3.08,5.026377303159802,-1.9463773031598022,1.9463773031598022
2016-10,2016-10-01,2016,10,VISIONFUND ECUADOR,40.57,28.28,11.75,5.43,28.69,5.52,5.52,11.617638385040895,-6.097638385040895,6.097638385040895
2016-11,2016-11-01,2016,11,AMAZONAS,161.21,140.99,19.65,7.13,9.25,3.14,3.14,4.536246148851151,-1.396246148851151,1.396246148851151
2016-11,2016-11-01,2016,11,AUSTRO,1619.62,1469.59,144.58,8.1,7.46,4.09,4.09,8.211179686147187,-4.121179686147187,4.121179686147187
2016-11,2016-11-01,2016,11,BOLIVARIANO,2831.89,2575.83,238.86,1.59,7.72,7.81,7.81,8.424189410774412,-0.6141894107744124,0.6141894107744124
2016-11,2016-11-01,2016,11,CAPITAL,87.87,73.42,15.94,21.94,11.44,-10.26,-10.26,-9.099150845358345,-1.1608491546416548,1.1608491546416548
2016-11,2016-11-01,2016,11,CITIBANK,548.37,482.05,58.58,0.05,10.44,14.56,14.56,12.679423014855516,1.8805769851444847,1.8805769851444847
2016-11,2016-11-01,2016,11,COMERCIAL DE MANABI,56.32,47.45,8.09,7.93,10.73,10.59,10.59,16.93320037518038,-6.3432003751803805,6.3432003751803805
2016-11,2016-11-01,2016,11,COOPNACIONAL,161.09,135.26,24.41,37.97,14.84,6.32,6.32,6.523643950216452,-0.20364395021645176,0.20364395021645176
2016-11,2016-11-01,2016,11,D-MIRO,112.24,98.14,14.98,14.0,11.1,-6.52,-6.52,-4.401322521645023,-2.118677478354977,2.118677478354977
2016-11,2016-11-01,2016,11,DELBANK,28.79,17.74,11.01,7.65,32.48,34.66,34.66,16.511954217171724,18.148045782828273,18.148045782828273
2016-11,2016-11-01,2016,11,DESARROLLO DE LOS PUEBLOS S.A,158.12,143.0,14.75,8.15,8.16,2.73,2.73,2.5728664584489573,0.15713354155104264,0.15713354155104264
2016-11,2016-11-01,2016,11,FINCA,45.06,33.39,11.95,8.29,21.8,-2.85,-2.85,2.7500548137973135,-5.600054813797314,5.600054813797314
2016-11,2016-11-01,2016,11,GENERAL RUMIÑAHUI,684.66,629.38,49.11,3.08,6.82,13.58,13.58,11.24684689153439,2.333153108465609,2.333153108465609
2016-11,2016-11-01,2016,11,GUAYAQUIL,3806.48,3386.32,396.14,3.52,8.82,6.6,6.6,7.2352115957191,-0.6352115957191007,0.6352115957191007
2016-11,2016-11-01,2016,11,INTERNACIONAL,3045.58,2771.41,247.3,1.64,7.49,11.79,11.79,11.45927614385614,0.3307238561438588,0.3307238561438588
2016-11,2016-11-01,2016,11,LITORAL,39.83,31.34,8.48,16.5,17.7,17.83,17.83,15.696983708051205,2.1330162919487936,2.1330162919487936
2016-11,2016-11-01,2016,11,LOJA,400.87,355.85,42.13,7.72,9.25,7.41,7.41,8.819277074314574,-1.4092770743145735,1.4092770743145735
2016-11,2016-11-01,2016,11,MACHALA,619.53,568.68,49.93,4.57,6.34,1.98,1.98,2.9901374506974534,-1.0101374506974534,1.0101374506974534
2016-11,2016-11-01,2016,11,PACIFICO,5122.83,4563.91,524.07,4.14,7.6,7.09,7.09,6.642412590894946,0.44758740910505423,0.44758740910505423
2016-11,2016-11-01,2016,11,PICHINCHA,9692.38,8769.58,881.17,5.3,7.63,5.15,5.15,5.3357290379990365,-0.18572903799903617,0.18572903799903617
2016-11,2016-11-01,2016,11,PROCREDIT,381.39,323.5,57.61,4.12,12.57,52.13,52.13,38.44451872803125,13.685481271968754,13.685481271968754
2016-11,2016-11-01,2016,11,PRODUBANCO,3891.04,3562.44,309.24,3.15,6.94,6.82,6.82,6.464434011544015,0.35556598845598497,0.35556598845598497
2016-11,2016-11-01,2016,11,SOLIDARIO,683.96,572.89,108.25,7.77,14.66,2.84,2.84,4.628660107392608,-1.7886601073926078,1.7886601073926078
2016-11,2016-11-01,2016,11,VISIONFUND ECUADOR,40.58,28.19,11.75,5.77,28.79,5.85,5.85,10.694379390331896,-4.844379390331897,4.844379390331897
2016-12,2016-12-01,2016,12,AMAZONAS,156.55,136.53,20.01,5.98,9.82,1.77,1.77,12.167983894901395,-10.397983894901396,10.397983894901396
2016-12,2016-12-01,2016,12,AUSTRO,1706.07,1545.06,161.0,6.54,7.56,2.55,2.55,2.954097181337183,-0.4040971813371832,0.4040971813371832
2016-12,2016-12-01,2016,12,BOLIVARIANO,2939.84,2680.03,259.82,1.17,7.18,8.26,8.26,8.328878880471388,-0.06887888047138802,0.06887888047138802
2016-12,2016-12-01,2016,12,CAPITAL,84.25,69.77,14.48,26.39,12.28,-15.52,-15.52,-14.970055161967663,-0.5499448380323368,0.5499448380323368
2016-12,2016-12-01,2016,12,CITIBANK,576.34,506.36,69.98,0.0,9.68,18.94,18.94,17.372869707792212,1.5671302922077892,1.5671302922077892
2016-12,2016-12-01,2016,12,COMERCIAL DE MANABI,60.8,51.6,9.2,7.16,9.89,5.97,5.97,-1.7063045250120275,7.676304525012027,7.676304525012027
2016-12,2016-12-01,2016,12,COOPNACIONAL,168.41,142.05,26.36,37.16,14.51,5.09,5.09,5.963657258019758,-0.8736572580197581,0.8736572580197581
2016-12,2016-12-01,2016,12,D-MIRO,110.61,96.45,14.16,13.95,11.14,-5.5,-5.5,-2.7027702405002416,-2.7972297594997584,2.7972297594997584
2016-12,2016-12-01,2016,12,DELBANK,29.45,18.42,11.03,8.12,29.96,27.96,27.96,26.824398370610854,1.1356016293891464,1.1356016293891464
2016-12,2016-12-01,2016,12,DESARROLLO DE LOS PUEBLOS S.A,160.03,144.63,15.41,6.86,8.18,3.82,3.82,5.812298401690904,-1.992298401690904,1.992298401690904
2016-12,2016-12-01,2016,12,FINCA,45.99,33.98,12.01,6.76,21.46,48.91,48.91,15.473172295574798,33.4368277044252,33.4368277044252
2016-12,2016-12-01,2016,12,GENERAL RUMIÑAHUI,707.73,651.35,56.38,1.88,6.8,12.6,12.6,10.92575304353055,1.6742469564694495,1.6742469564694495
2016-12,2016-12-01,2016,12,GUAYAQUIL,3908.33,3485.71,422.61,3.32,8.54,6.69,6.69,8.303729416786917,-1.6137294167869163,1.6137294167869163
2016-12,2016-12-01,2016,12,INTERNACIONAL,3100.92,2813.74,287.18,1.37,7.74,11.72,11.72,11.800638356273351,-0.08063835627335081,0.08063835627335081
2016-12,2016-12-01,2016,12,LITORAL,39.32,30.71,8.61,9.85,18.67,1.53,1.53,5.512233529896029,-3.982233529896029,3.982233529896029
2016-12,2016-12-01,2016,12,LOJA,421.66,374.97,46.69,6.16,8.91,8.26,8.26,11.280429895382392,-3.0204298953823923,3.0204298953823923
2016-12,2016-12-01,2016,12,MACHALA,640.64,589.13,51.51,3.69,6.15,2.31,2.31,5.9365708408258415,-3.6265708408258415,3.6265708408258415
2016-12,2016-12-01,2016,12,PACIFICO,5513.58,4922.89,590.69,3.34,7.19,7.26,7.26,8.235386618381627,-0.9753866183816271,0.9753866183816271
2016-12,2016-12-01,2016,12,PICHINCHA,10116.06,9189.23,926.83,4.15,7.23,5.6,5.6,7.751485606060602,-2.1514856060606027,2.1514856060606027
2016-12,2016-12-01,2016,12,PROCREDIT,395.18,337.16,58.02,3.87,11.87,79.38,79.38,40.492110965515955,38.88788903448404,38.88788903448404
2016-12,2016-12-01,2016,12,PRODUBANCO,3999.75,3662.09,337.66,2.3,6.77,8.36,8.36,10.964726381673879,-2.6047263816738795,2.6047263816738795
2016-12,2016-12-01,2016,12,SOLIDARIO,677.59,565.98,111.61,6.77,14.78,3.13,3.13,5.834770070115071,-2.704770070115071,2.704770070115071
2016-12,2016-12-01,2016,12,VISIONFUND ECUADOR,40.01,27.46,12.56,5.38,29.6,6.85,6.85,17.93044105875607,-11.08044105875607,11.08044105875607
2017-01,2017-01-01,2017,1,AMAZONAS,160.39,140.34,20.0,6.77,10.53,2.75,2.75,4.056653555981057,-1.3066535559810566,1.3066535559810566
2017-01,2017-01-01,2017,1,AUSTRO,1731.98,1568.5,163.19,6.77,7.63,2.18,2.18,2.6958504966329984,-0.5158504966329982,0.5158504966329982
2017-01,2017-01-01,2017,1,BOLIVARIANO,2909.63,2648.19,259.88,1.32,7.21,7.2,7.2,8.041083017075522,-0.8410830170755217,0.8410830170755217
2017-01,2017-01-01,2017,1,CAPITAL,82.63,67.97,14.72,27.53,13.72,-5.63,-5.63,-11.725069458504453,6.095069458504454,6.095069458504454
2017-01,2017-01-01,2017,1,CITIBANK,521.44,451.72,68.68,0.0,12.5,18.04,18.04,19.488806315258817,-1.4488063152588175,1.4488063152588175
2017-01,2017-01-01,2017,1,COMERCIAL DE MANABI,58.52,49.32,9.2,9.48,12.09,7.84,7.84,26.530290603470608,-18.690290603470608,18.690290603470608
2017-01,2017-01-01,2017,1,COOPNACIONAL,169.0,142.47,26.36,43.57,14.79,7.7,7.7,6.515324744329746,1.1846752556702542,1.1846752556702542
2017-01,2017-01-01,2017,1,D-MIRO,110.98,96.8,14.17,14.86,11.77,1.85,1.85,2.2118000625300613,-0.36180006253006125,0.36180006253006125
2017-01,2017-01-01,2017,1,DELBANK,27.62,16.6,11.04,8.9,33.99,-3.25,-3.25,11.991397349687348,-15.241397349687348,15.241397349687348
2017-01,2017-01-01,2017,1,DESARROLLO DE LOS PUEBLOS S.A,165.26,149.99,15.44,7.33,8.15,-13.89,-13.89,-1.4519624022274018,-12.438037597772599,12.438037597772599
2017-01,2017-01-01,2017,1,FINCA,47.36,35.33,12.0,6.27,22.92,2.61,2.61,6.251800305805301,-3.6418003058053015,3.6418003058053015
2017-01,2017-01-01,2017,1,GENERAL RUMIÑAHUI,671.25,614.12,56.4,2.48,7.98,15.54,15.54,11.802306950456948,3.7376930495430507,3.7376930495430507
2017-01,2017-01-01,2017,1,GUAYAQUIL,3853.84,3428.17,422.54,3.33,8.97,8.89,8.89,8.861349761442257,0.02865023855774318,0.02865023855774318
2017-01,2017-01-01,2017,1,INTERNACIONAL,3103.09,2813.04,287.19,1.49,8.07,11.91,11.91,12.392092389184887,-0.4820923891848867,0.4820923891848867
2017-01,2017-01-01,2017,1,LITORAL,39.6,30.99,8.61,10.82,18.47,8.23,8.23,15.596066963314458,-7.3660669633144575,7.3660669633144575
2017-01,2017-01-01,2017,1,LOJA,413.82,366.85,46.69,6.74,9.52,7.18,7.18,9.250067691197689,-2.070067691197689,2.070067691197689
2017-01,2017-01-01,2017,1,MACHALA,623.03,568.99,53.87,3.99,7.38,3.85,3.85,4.797247387242389,-0.9472473872423888,0.9472473872423888
2017-01,2017-01-01,2017,1,PACIFICO,5253.45,4658.67,591.22,3.24,8.83,7.22,7.22,10.296638331113323,-3.0766383311133234,3.0766383311133234
2017-01,2017-01-01,2017,1,PICHINCHA,9927.34,8979.63,942.6,4.57,8.29,6.56,6.56,7.454660819735818,-0.8946608197358188,0.8946608197358188
2017-01,2017-01-01,2017,1,PROCREDIT,392.45,334.51,58.04,4.13,12.43,-2.19,-2.19,19.484635942020933,-21.674635942020934,21.674635942020934
2017-01,2017-01-01,2017,1,PRODUBANCO,3995.06,3655.26,337.89,2.65,7.11,6.81,6.81,7.235171884643139,-0.4251718846431398,0.4251718846431398
2017-01,2017-01-01,2017,1,SOLIDARIO,681.03,569.27,111.61,6.84,15.15,1.67,1.67,4.273023488825987,-2.603023488825987,2.603023488825987
2017-01,2017-01-01,2017,1,VISIONFUND ECUADOR,40.32,27.68,12.56,5.27,30.2,8.02,8.02,18.447118490213498,-10.427118490213498,10.427118490213498
2017-02,2017-02-01,2017,2,AMAZONAS,161.78,141.7,19.99,6.92,10.62,3.02,3.02,3.5043614612239615,-0.4843614612239615,0.4843614612239615
2017-02,2017-02-01,2017,2,AUSTRO,1766.1,1602.31,163.25,7.09,7.4,1.98,1.98,2.9520385954785975,-0.9720385954785975,0.9720385954785975
2017-02,2017-02-01,2017,2,BOLIVARIANO,2964.58,2701.79,260.03,1.53,7.05,6.38,6.38,8.161675275280285,-1.7816752752802847,1.7816752752802847
2017-02,2017-02-01,2017,2,CAPITAL,80.79,66.18,14.78,29.58,13.69,-7.08,-7.08,-11.898998376253378,4.8189983762533775,4.8189983762533775
2017-02,2017-02-01,2017,2,CITIBANK,564.31,493.25,68.87,0.0,10.65,18.9,18.9,18.455490230602727,0.44450976939727127,0.44450976939727127
2017-02,2017-02-01,2017,2,COMERCIAL DE MANABI,58.42,49.22,9.2,8.65,12.01,7.53,7.53,10.902573039738034,-3.3725730397380334,3.3725730397380334
2017-02,2017-02-01,2017,2,COOPNACIONAL,171.63,145.07,26.36,46.65,14.56,4.43,4.43,5.865351106763608,-1.4353511067636084,1.4353511067636084
2017-02,2017-02-01,2017,2,D-MIRO,109.34,95.13,14.17,16.47,11.83,1.77,1.77,0.7421662133237126,1.0278337866762874,1.0278337866762874
2017-02,2017-02-01,2017,2,DELBANK,29.8,18.78,11.05,11.2,29.26,-1.34,-1.34,16.869361012506026,-18.209361012506026,18.209361012506026
2017-02,2017-02-01,2017,2,DESARROLLO DE LOS PUEBLOS S.A,164.47,149.41,15.45,7.81,8.01,-15.18,-15.18,0.2518421667221667,-15.431842166722166,15.431842166722166
2017-02,2017-02-01,2017,2,FINCA,48.83,36.79,12.0,6.18,22.49,2.1,2.1,5.227413268768263,-3.127413268768263,3.127413268768263
2017-02,2017-02-01,2017,2,GENERAL RUMIÑAHUI,726.75,668.86,56.48,2.42,7.21,15.01,15.01,14.463473263588263,0.546526736411737,0.546526736411737
2017-02,2017-02-01,2017,2,GUAYAQUIL,3930.99,3513.83,411.78,3.16,8.6,7.69,7.69,9.487101419968923,-1.7971014199689224,1.7971014199689224
2017-02,2017-02-01,2017,2,INTERNACIONAL,3159.92,2867.9,287.26,1.66,7.86,9.94,9.94,12.071595271117772,-2.1315952711177726,2.1315952711177726
2017-02,2017-02-01,2017,2,LITORAL,39.06,30.44,8.61,15.9,18.43,20.51,20.51,17.798497416287425,2.7115025837125764,2.7115025837125764
2017-02,2017-02-01,2017,2,LOJA,423.67,376.37,46.7,6.96,9.21,7.67,7.67,8.977033490860988,-1.307033490860988,1.307033490860988
2017-02,2017-02-01,2017,2,MACHALA,630.08,575.92,53.95,4.14,7.21,2.33,2.33,3.6065605053280083,-1.2765605053280082,1.2765605053280082
2017-02,2017-02-01,2017,2,PACIFICO,5168.38,4568.63,592.0,3.51,9.03,7.87,7.87,9.757362760757763,-1.887362760757763,1.887362760757763
2017-02,2017-02-01,2017,2,PICHINCHA,10129.77,9155.67,961.4,4.52,8.23,8.08,8.08,8.46768886326636,-0.38768886326636043,0.38768886326636043
2017-02,2017-02-01,2017,2,PROCREDIT,390.13,332.08,58.04,4.21,12.47,10.76,10.76,15.902826809024297,-5.142826809024298,5.142826809024298
2017-02,2017-02-01,2017,2,PRODUBANCO,3984.81,3643.46,338.12,3.16,7.18,5.72,5.72,5.862395379990383,-0.14239537999038365,0.14239537999038365
2017-02,2017-02-01,2017,2,SOLIDARIO,692.85,580.37,111.64,7.27,14.91,4.53,4.53,7.009523543863546,-2.4795235438635457,2.4795235438635457
2017-02,2017-02-01,2017,2,VISIONFUND ECUADOR,40.43,27.74,12.56,5.12,30.13,6.46,6.46,14.965784162411664,-8.505784162411665,8.505784162411665
2017-03,2017-03-01,2017,3,AMAZONAS,155.4,135.25,20.02,6.84,11.34,2.7,2.7,4.350404301531799,-1.6504043015317986,1.6504043015317986
2017-03,2017-03-01,2017,3,AUSTRO,1796.62,1632.66,163.11,6.67,7.25,2.08,2.08,3.021372028018279,-0.9413720280182791,0.9413720280182791
2017-03,2017-03-01,2017,3,BOLIVARIANO,2982.37,2728.2,249.42,1.38,6.76,7.38,7.38,13.792781740019242,-6.412781740019242,6.412781740019242
2017-03,2017-03-01,2017,3,CAPITAL,74.86,60.65,14.7,28.77,14.52,-13.51,-13.51,-12.64373498760498,-0.8662650123950204,0.8662650123950204
2017-03,2017-03-01,2017,3,CITIBANK,599.35,533.72,62.38,35.71,8.9,19.28,19.28,18.088240895215897,1.1917591047841043,1.1917591047841043
2017-03,2017-03-01,2017,3,COMERCIAL DE MANABI,57.41,48.19,9.2,10.98,12.25,85.0,85.0,26.213621631146648,58.78637836885335,58.78637836885335
2017-03,2017-03-01,2017,3,COOPNACIONAL,175.91,149.18,26.37,49.8,14.34,5.52,5.52,6.670172263754764,-1.1501722637547642,1.1501722637547642
2017-03,2017-03-01,2017,3,D-MIRO,100.73,86.47,14.17,16.15,12.57,2.45,2.45,-3.231346640211639,5.68134664021164,5.68134664021164
2017-03,2017-03-01,2017,3,DELBANK,28.54,17.47,11.04,10.84,32.74,1.19,1.19,12.00177511183262,-10.81177511183262,10.81177511183262
2017-03,2017-03-01,2017,3,DESARROLLO DE LOS PUEBLOS S.A,171.39,155.94,15.44,7.19,7.84,27.23,27.23,22.526675851370868,4.703324148629132,4.703324148629132
2017-03,2017-03-01,2017,3,FINCA,50.63,38.54,12.0,5.47,21.3,3.12,3.12,5.596641190383687,-2.4766411903836865,2.4766411903836865
2017-03,2017-03-01,2017,3,GENERAL RUMIÑAHUI,710.35,651.48,56.73,2.26,7.38,15.15,15.15,14.168065687830692,0.981934312169308,0.981934312169308
2017-03,2017-03-01,2017,3,GUAYAQUIL,3950.41,3528.36,411.76,3.12,8.66,9.87,9.87,10.412700088152594,-0.5427000881525945,0.5427000881525945
2017-03,2017-03-01,2017,3,INTERNACIONAL,3284.02,3007.04,269.27,1.63,7.05,10.91,10.91,12.009119302826806,-1.0991193028268054,1.0991193028268054
2017-03,2017-03-01,2017,3,LITORAL,40.18,31.65,8.53,12.07,18.03,7.68,7.68,13.0714034003034,-5.3914034003034,5.3914034003034
2017-03,2017-03-01,2017,3,LOJA,419.57,371.92,46.69,6.23,9.42,8.2,8.2,10.252349088504086,-2.052349088504087,2.052349088504087
2017-03,2017-03-01,2017,3,MACHALA,644.3,589.53,54.41,3.98,7.03,2.7,2.7,-0.810329601694601,3.5103296016946013,3.5103296016946013
2017-03,2017-03-01,2017,3,PACIFICO,5302.94,4698.23,591.95,3.69,9.05,8.63,8.63,11.12278953315203,-2.4927895331520293,2.4927895331520293
2017-03,2017-03-01,2017,3,PICHINCHA,10355.65,9350.44,981.55,4.52,8.08,9.94,9.94,8.75900234126984,1.1809976587301598,1.1809976587301598
2017-03,2017-03-01,2017,3,PROCREDIT,372.04,313.88,58.04,4.07,13.03,79.55,79.55,48.49067254569505,31.05932745430495,31.05932745430495
2017-03,2017-03-01,2017,3,PRODUBANCO,4105.18,3767.81,331.89,2.78,6.87,6.52,6.52,7.148033133440635,-0.6280331334406357,0.6280331334406357
2017-03,2017-03-01,2017,3,SOLIDARIO,690.4,577.31,111.64,7.01,15.24,5.19,5.19,6.3219372638472615,-1.1319372638472611,1.1319372638472611
2017-03,2017-03-01,2017,3,VISIONFUND ECUADOR,42.25,29.58,12.43,4.72,28.93,7.68,7.68,8.77260266233766,-1.0926026623376597,1.0926026623376597
2017-04,2017-04-01,2017,4,AMAZONAS,165.67,145.51,20.01,7.48,10.28,2.18,2.18,2.6905392760942757,-0.5105392760942755,0.5105392760942755
2017-04,2017-04-01,2017,4,AUSTRO,1759.24,1594.9,163.23,6.77,7.57,2.04,2.04,2.489377100769603,-0.449377100769603,0.449377100769603
2017-04,2017-04-01,2017,4,BOLIVARIANO,2945.37,2689.24,249.61,1.34,7.09,7.66,7.66,8.0801316918267,-0.4201316918267004,0.4201316918267004
2017-04,2017-04-01,2017,4,CAPITAL,74.75,60.75,14.65,30.93,13.82,-13.13,-13.13,-12.087028515743512,-1.0429714842564888,1.0429714842564888
2017-04,2017-04-01,2017,4,CITIBANK,546.55,480.89,62.56,11.24,10.95,13.93,13.93,10.149155585618093,3.7808444143819067,3.7808444143819067
2017-04,2017-04-01,2017,4,COMERCIAL DE MANABI,60.33,51.11,9.2,9.53,11.51,67.11,67.11,39.122956293336294,27.987043706663705,27.987043706663705
2017-04,2017-04-01,2017,4,COOPNACIONAL,178.46,151.61,26.37,32.63,14.15,5.6,5.6,7.20799927535427,-1.6079992753542705,1.6079992753542705
2017-04,2017-04-01,2017,4,D-MIRO,99.55,83.26,16.17,15.55,14.67,2.31,2.31,7.335199862914862,-5.025199862914862,5.025199862914862
2017-04,2017-04-01,2017,4,DELBANK,29.27,18.18,11.04,10.02,30.76,1.46,1.46,15.159739867724866,-13.699739867724865,13.699739867724865
2017-04,2017-04-01,2017,4,DESARROLLO DE LOS PUEBLOS S.A,172.51,157.0,15.43,7.67,7.82,1.44,1.44,18.057633263588276,-16.617633263588274,16.617633263588274
2017-04,2017-04-01,2017,4,FINCA,52.44,40.29,12.01,4.65,20.81,3.68,3.68,3.6814688695563675,-0.0014688695563673804,0.0014688695563673804
2017-04,2017-04-01,2017,4,GENERAL RUMIÑAHUI,717.55,657.84,56.72,2.41,7.46,15.9,15.9,14.87281810485811,1.02718189514189,1.02718189514189
2017-04,2017-04-01,2017,4,GUAYAQUIL,3921.88,3496.35,411.82,3.03,8.98,9.89,9.89,10.117623966403967,-0.2276239664039661,0.2276239664039661
2017-04,2017-04-01,2017,4,INTERNACIONAL,3217.19,2936.73,269.35,1.56,7.62,11.91,11.91,12.930455679690686,-1.020455679690686,1.020455679690686
2017-04,2017-04-01,2017,4,LITORAL,38.64,30.39,8.53,12.82,18.3,-10.03,-10.03,11.57401023837273,-21.60401023837273,21.60401023837273
2017-04,2017-04-01,2017,4,LOJA,422.01,373.61,46.7,6.34,9.43,10.89,10.89,10.596792858345356,0.29320714165464423,0.29320714165464423
2017-04,2017-04-01,2017,4,MACHALA,641.44,587.27,53.63,3.79,6.89,3.08,3.08,2.9259119002293996,0.15408809977060045,0.15408809977060045
2017-04,2017-04-01,2017,4,PACIFICO,5243.5,4670.07,556.51,3.73,8.46,8.68,8.68,8.797629028379038,-0.11762902837903866,0.11762902837903866
2017-04,2017-04-01,2017,4,PICHINCHA,10291.64,9293.72,965.85,4.1,8.09,10.07,10.07,9.327836192696193,0.7421638073038075,0.7421638073038075
2017-04,2017-04-01,2017,4,PROCREDIT,344.83,286.7,58.21,4.3,13.87,-44.03,-44.03,4.145897255892252,-48.17589725589225,48.17589725589225
2017-04,2017-04-01,2017,4,PRODUBANCO,4064.89,3725.3,331.94,2.57,7.03,6.84,6.84,7.323285408202906,-0.48328540820290655,0.48328540820290655
2017-04,2017-04-01,2017,4,SOLIDARIO,684.6,570.82,111.67,6.36,15.39,5.67,5.67,5.98148163059163,-0.31148163059163014,0.31148163059163014
2017-04,2017-04-01,2017,4,VISIONFUND ECUADOR,42.68,29.9,12.43,4.65,28.79,8.44,8.44,8.82613356180856,-0.38613356180855973,0.38613356180855973
2017-05,2017-05-01,2017,5,AMAZONAS,164.46,144.29,20.01,7.45,10.42,1.95,1.95,3.372141626984127,-1.422141626984127,1.422141626984127
2017-05,2017-05-01,2017,5,AUSTRO,1757.19,1592.28,163.2,6.18,7.73,2.52,2.52,3.269080447330449,-0.7490804473304489,0.7490804473304489
2017-05,2017-05-01,2017,5,BOLIVARIANO,2911.89,2653.34,249.57,1.31,7.37,8.46,8.46,9.229871732804238,-0.769871732804237,0.769871732804237
2017-05,2017-05-01,2017,5,CAPITAL,74.4,60.53,14.64,29.9,13.89,-12.56,-12.56,-12.056883952251441,-0.5031160477485592,0.5031160477485592
2017-05,2017-05-01,2017,5,CITIBANK,538.84,472.48,62.17,9.47,10.76,15.27,15.27,16.948091890331895,-1.6780918903318955,1.6780918903318955
2017-05,2017-05-01,2017,5,COMERCIAL DE MANABI,57.69,48.47,9.2,9.4,12.29,55.51,55.51,27.58977402218152,27.92022597781848,27.92022597781848
2017-05,2017-05-01,2017,5,COOPNACIONAL,177.16,150.07,26.37,35.67,14.57,6.55,6.55,6.1142302874902885,0.4357697125097113,0.4357697125097113
2017-05,2017-05-01,2017,5,D-MIRO,100.74,84.43,16.18,15.83,14.55,2.15,2.15,7.824498259980755,-5.674498259980755,5.674498259980755
2017-05,2017-05-01,2017,5,DELBANK,29.59,18.48,11.03,12.79,31.1,1.62,1.62,24.41727407287159,-22.797274072871588,22.797274072871588
2017-05,2017-05-01,2017,5,DESARROLLO DE LOS PUEBLOS S.A,170.52,155.02,15.45,7.75,7.86,68.5,68.5,25.696538294853294,42.8034617051467,42.8034617051467
2017-05,2017-05-01,2017,5,FINCA,53.69,41.5,12.01,4.42,20.42,3.55,3.55,3.7595655939430928,-0.20956559394309293,0.20956559394309293
2017-05,2017-05-01,2017,5,GENERAL RUMIÑAHUI,705.65,648.34,53.39,2.4,7.39,16.8,16.8,14.944076848244364,1.8559231517556363,1.8559231517556363
