anio,tipo_score,ranking_score,banco_estandarizado,score_salud,lectura_score,perfil_cluster,puntaje_roe_modelo,puntaje_cluster,puntaje_tendencia_general,puntaje_morosidad_proyectada,puntaje_solvencia_proyectada,roe_real,roe_estimado,error_roe,activos_totales,patrimonio,roe,morosidad,solvencia_proxy,cambio_proyectado_pct_activos_totales,cambio_proyectado_roe,cambio_proyectado_morosidad,cambio_proyectado_solvencia_proxy,analisis_ejecutivo
2009,historico_sin_proyecciones,1,COFIEC,86.75,Salud financiera favorable,Pequeños con mayor solvencia proxy,96.15,75,,,,16.88416666666667,12.829899611013984,4.054267055652683,12.694166666666666,8.4225,16.88416666666667,13.3575,49.34,,28.99274008454475,53.57412242320022,-13.77273398543582,"En 2009, COFIEC obtiene un score de salud financiera de 86.75/100, clasificado como: Salud financiera favorable. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Pequeños con mayor solvencia proxy. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,2,SUDAMERICANO,84.62,Salud financiera favorable,Pequeños con mayor solvencia proxy,92.31,75,,,,28.581666666666667,25.37949181676348,3.202174849903187,8.455,5.943333333333334,28.581666666666667,9.866666666666667,46.41416666666667,14.658206815059074,-9.039340570027257,-7.9880432344652545,-5.220986118410551,"En 2009, SUDAMERICANO obtiene un score de salud financiera de 84.62/100, clasificado como: Salud financiera favorable. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Pequeños con mayor solvencia proxy. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,3,DELBANK,82.48,Salud financiera favorable,Pequeños con mayor solvencia proxy,88.46,75,,,,20.74666666666667,17.879210528214074,2.8674561384525923,16.391666666666666,7.345833333333334,20.74666666666667,4.370833333333334,34.221666666666664,9.301653131078096,-3.1347815023982815,1.504959338384246,-1.9569318027622238,"En 2009, DELBANK obtiene un score de salud financiera de 82.48/100, clasificado como: Salud financiera favorable. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Pequeños con mayor solvencia proxy. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,4,PICHINCHA,78.38,Salud financiera favorable,Bancos grandes o consolidados,73.08,85,,,,12.363333333333335,11.736672566006526,0.6266607673268073,4454.495833333333,455.40166666666664,12.363333333333335,3.3616666666666664,8.815,10.092597125859513,-1.4887908113924428,-0.20301222289729814,-0.5477669561888483,"En 2009, PICHINCHA obtiene un score de salud financiera de 78.38/100, clasificado como: Salud financiera favorable. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Bancos grandes o consolidados. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,5,TERRITORIAL,68.89,Perfil financiero sólido,Mayor riesgo relativo,100.0,30,,,,44.04583333333333,37.866092766654624,6.17974056667871,121.97833333333334,7.699999999999999,44.04583333333333,9.289166666666667,4.770833333333333,0.5818692267090727,22.595683795582662,-1.6134265353771273,2.81401909345463,"En 2009, TERRITORIAL obtiene un score de salud financiera de 68.89/100, clasificado como: Perfil financiero sólido. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,6,FINCA,61.11,Perfil financiero sólido,Pequeños con mayor solvencia proxy,50.0,75,,,,4.708333333333333,5.034158534050826,-0.32582520071749316,37.07333333333333,10.245,4.708333333333333,12.186666666666667,24.007499999999997,7.878629885183358,57.4220898047353,-3.49162406356686,-0.3776375888539665,"En 2009, FINCA obtiene un score de salud financiera de 61.11/100, clasificado como: Perfil financiero sólido. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Pequeños con mayor solvencia proxy. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,7,SOLIDARIO,60.34,Perfil financiero sólido,Mayor riesgo relativo,84.62,30,,,,10.470833333333333,8.497699489738652,1.97313384359468,294.87833333333333,37.487500000000004,10.470833333333333,8.236666666666666,9.635833333333332,13.795992048192455,12.336647783001261,0.27710740682968993,-2.2615347012749023,"En 2009, SOLIDARIO obtiene un score de salud financiera de 60.34/100, clasificado como: Perfil financiero sólido. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,8,AUSTRO,58.21,Perfil intermedio con seguimiento,Mayor riesgo relativo,80.77,30,,,,20.646666666666665,19.433322948671705,1.2133437179949629,647.9608333333333,57.1025,20.646666666666665,7.669999999999999,7.409166666666667,1.6319118612600003,-4.792275888651021,-1.0640413625608924,-0.14217351697542568,"En 2009, AUSTRO obtiene un score de salud financiera de 58.21/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,9,GUAYAQUIL,56.07,Perfil intermedio con seguimiento,Mayor riesgo relativo,76.92,30,,,,20.305,19.507254464779052,0.7977455352209469,2249.9666666666667,168.25,20.305,2.575833333333333,6.286666666666666,3.560451323675293,-0.885094450797002,-0.12176280043368903,0.18906417979202494,"En 2009, GUAYAQUIL obtiene un score de salud financiera de 56.07/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,10,PACIFICO,51.79,Perfil intermedio con seguimiento,Mayor riesgo relativo,69.23,30,,,,13.6,13.285581679624393,0.31441832037560663,1743.4358333333332,268.54166666666663,13.6,3.7575000000000003,13.509166666666667,3.947337236235243,-5.022563519449964,1.3974570607078114,-0.6434649282868499,"En 2009, PACIFICO obtiene un score de salud financiera de 51.79/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,11,BOLIVARIANO,49.66,Perfil intermedio con seguimiento,Mayor riesgo relativo,65.38,30,,,,13.958333333333334,13.739271715552961,0.21906161778037095,1271.9758333333332,109.27333333333333,13.958333333333334,1.5591666666666668,7.4875,3.793320201652181,-0.1410177205037364,15.200428952598259,0.32800260811480264,"En 2009, BOLIVARIANO obtiene un score de salud financiera de 49.66/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,12,INTERNACIONAL,47.52,Perfil intermedio con seguimiento,Mayor riesgo relativo,61.54,30,,,,11.4625,11.458861959791754,0.00363804020824654,1253.3233333333333,117.12833333333333,11.4625,2.6483333333333334,8.06,5.002506897430865,-2.061563102084996,34.33149856306531,0.021087596787316087,"En 2009, INTERNACIONAL obtiene un score de salud financiera de 47.52/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,13,LITORAL,45.38,Perfil intermedio con seguimiento,Mayor riesgo relativo,57.69,30,,,,7.093333333333334,7.162382146271937,-0.06904881293860295,21.210833333333333,3.545833333333333,7.093333333333334,5.224166666666666,12.7275,2.6753742900729414,2.8614104425642823,-0.8156683461369134,0.5297896276657212,"En 2009, LITORAL obtiene un score de salud financiera de 45.38/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,14,COMERCIAL DE MANABI,43.25,Requiere revisión,Mayor riesgo relativo,53.85,30,,,,9.37,9.474010474771688,-0.10401047477168805,31.00583333333333,6.552499999999999,9.37,6.274166666666667,15.3975,0.34825958811502566,-59.121273460397525,-1.1031890875853603,-2.034568716496091,"En 2009, COMERCIAL DE MANABI obtiene un score de salud financiera de 43.25/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,15,PROCREDIT,38.97,Requiere revisión,Mayor riesgo relativo,46.15,30,,,,11.736666666666666,12.151811630745796,-0.41514496407912754,303.62916666666666,36.544999999999995,11.736666666666666,3.0741666666666667,10.713333333333333,12.409206890852161,-6.366764733762837,0.6652489806374695,-3.652126150230389,"En 2009, PROCREDIT obtiene un score de salud financiera de 38.97/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,16,PRODUBANCO,36.84,Requiere revisión,Mayor riesgo relativo,42.31,30,,,,10.12,10.564465938536765,-0.4444659385367644,1564.6925,151.66,10.12,8.668333333333333,8.709166666666667,5.263650000271019,-4.633465482542352,-7.351031772488017,-0.2957993185064609,"En 2009, PRODUBANCO obtiene un score de salud financiera de 36.84/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,17,UNIBANCO,34.7,Requiere revisión,Mayor riesgo relativo,38.46,30,,,,8.67,9.438827881223718,-0.7688278812237167,252.84916666666666,48.71666666666667,8.67,8.4325,16.342499999999998,5.976793411206358,4.918045121592751,-1.1194522308534702,0.5764253210836685,"En 2009, UNIBANCO obtiene un score de salud financiera de 34.70/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,18,AMAZONAS,32.57,Requiere revisión,Mayor riesgo relativo,34.62,30,,,,8.99,9.883328586082127,-0.8933285860821277,120.4925,11.405833333333334,8.99,3.8541666666666665,7.836666666666666,5.1032496481742635,21.08359697805536,0.6021838725593298,-0.6542624841480613,"En 2009, AMAZONAS obtiene un score de salud financiera de 32.57/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,19,MM JARAMILLO ARTEAGA,30.43,Requiere revisión,Mayor riesgo relativo,30.77,30,,,,8.036666666666667,8.944441756679687,-0.9077750900130201,460.6333333333334,33.19,8.036666666666667,2.32,6.640000000000001,,,,,"En 2009, MM JARAMILLO ARTEAGA obtiene un score de salud financiera de 30.43/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,20,CITIBANK,28.29,Requiere revisión,Mayor riesgo relativo,26.92,30,,,,13.299999999999999,14.572863445058028,-1.272863445058029,302.59666666666664,29.135833333333334,13.299999999999999,16.33583333333333,8.315,-8.120371488402013,-2.2593267121685763,-2.404970326085562,0.1507782018900734,"En 2009, CITIBANK obtiene un score de salud financiera de 28.29/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,21,GENERAL RUMIÑAHUI,26.16,Requiere revisión,Mayor riesgo relativo,23.08,30,,,,18.901666666666667,20.227209889531764,-1.3255432228650956,340.7608333333333,21.7225,18.901666666666667,4.043333333333334,5.357500000000001,6.028615619830238,-2.287454919593584,0.09044981536969576,0.13727598044310163,"En 2009, GENERAL RUMIÑAHUI obtiene un score de salud financiera de 26.16/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,22,LOJA,24.02,Requiere revisión,Mayor riesgo relativo,19.23,30,,,,18.234166666666667,19.64103158804931,-1.4068649213826412,206.20749999999998,19.144166666666667,18.234166666666667,3.4966666666666666,7.605,7.069994567498313,-3.772702972138678,-0.4300006494762463,-0.9323529484499309,"En 2009, LOJA obtiene un score de salud financiera de 24.02/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,23,PROMERICA,21.88,Requiere revisión,Mayor riesgo relativo,15.38,30,,,,6.6875,8.339269132649758,-1.6517691326497586,489.39625,33.44875,6.6875,2.84375,6.16875,769.236391213107,-12.903416493406397,1.0591897125741876,-46.74492623634127,"En 2009, PROMERICA obtiene un score de salud financiera de 21.88/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,24,LLOYDS BANK,19.74,Requiere revisión,Mayor riesgo relativo,11.54,30,,,,7.741666666666667,9.689673133832587,-1.9480064671659203,188.28333333333333,22.879166666666666,7.741666666666667,8.309166666666666,11.074166666666665,-230.23520533500258,-8.428615923736727,26.984866310456056,9.199630915092968,"En 2009, LLOYDS BANK obtiene un score de salud financiera de 19.74/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,25,CAPITAL,17.61,Requiere revisión,Mayor riesgo relativo,7.69,30,,,,10.010833333333332,12.177361041658962,-2.1665277083256282,62.26416666666666,11.842500000000001,10.010833333333332,10.998333333333333,16.355,-69.16395491421645,-20.944102987170165,-7.8314319637975505,-1.8714234982418922,"En 2009, CAPITAL obtiene un score de salud financiera de 17.61/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2009,historico_sin_proyecciones,26,MACHALA,15.47,Requiere revisión,Mayor riesgo relativo,3.85,30,,,,6.825,8.994812721884596,-2.169812721884596,346.24333333333334,32.167500000000004,6.825,3.499166666666667,7.680833333333333,2.9534537414107325,-0.5806075448532635,-0.6740785241612233,-0.15004160762245888,"En 2009, MACHALA obtiene un score de salud financiera de 15.47/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,1,DELBANK,88.89,Salud financiera favorable,Pequeños con mayor solvencia proxy,100.0,75,,,,36.98166666666667,34.79615113075196,2.1855155359147074,17.0025,7.411666666666666,36.98166666666667,7.348333333333333,35.982499999999995,9.301653131078096,-3.1347815023982815,1.504959338384246,-1.9569318027622238,"En 2010, DELBANK obtiene un score de salud financiera de 88.89/100, clasificado como: Salud financiera favorable. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Pequeños con mayor solvencia proxy. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,2,PICHINCHA,86.67,Salud financiera favorable,Bancos grandes o consolidados,88.0,85,,,,13.284999999999998,12.920448186820897,0.3645518131791026,5214.0025,499.22749999999996,13.284999999999998,3.1566666666666667,8.445,10.092597125859513,-1.4887908113924428,-0.20301222289729814,-0.5477669561888483,"En 2010, PICHINCHA obtiene un score de salud financiera de 86.67/100, clasificado como: Salud financiera favorable. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Bancos grandes o consolidados. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,3,COFIEC,84.44,Salud financiera favorable,Pequeños con mayor solvencia proxy,92.0,75,,,,15.668333333333331,14.494685306630101,1.1736480267032308,20.31833333333333,8.479999999999999,15.668333333333331,3.3525000000000005,33.020833333333336,,28.99274008454475,53.57412242320022,-13.77273398543582,"En 2010, COFIEC obtiene un score de salud financiera de 84.44/100, clasificado como: Salud financiera favorable. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Pequeños con mayor solvencia proxy. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,4,SUDAMERICANO,77.78,Salud financiera favorable,Pequeños con mayor solvencia proxy,80.0,75,,,,15.535833333333334,15.414628274368381,0.121205058964953,8.908333333333333,5.572500000000001,15.535833333333334,3.578333333333333,43.409166666666664,14.658206815059074,-9.039340570027257,-7.9880432344652545,-5.220986118410551,"En 2010, SUDAMERICANO obtiene un score de salud financiera de 77.78/100, clasificado como: Salud financiera favorable. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Pequeños con mayor solvencia proxy. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,5,GUAYAQUIL,66.67,Perfil financiero sólido,Mayor riesgo relativo,96.0,30,,,,20.800833333333333,19.15479272386565,1.6460406094676834,2489.3375,193.52999999999997,20.800833333333333,2.6791666666666667,6.2525,3.560451323675293,-0.885094450797002,-0.12176280043368903,0.18906417979202494,"En 2010, GUAYAQUIL obtiene un score de salud financiera de 66.67/100, clasificado como: Perfil financiero sólido. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,6,FINCA,64.44,Perfil financiero sólido,Pequeños con mayor solvencia proxy,56.0,75,,,,13.684166666666668,14.083015398151227,-0.398848731484561,30.949166666666667,11.0625,13.684166666666668,8.294166666666667,30.7075,7.878629885183358,57.4220898047353,-3.49162406356686,-0.3776375888539665,"En 2010, FINCA obtiene un score de salud financiera de 64.44/100, clasificado como: Perfil financiero sólido. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Pequeños con mayor solvencia proxy. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,7,INTERNACIONAL,60.0,Perfil financiero sólido,Mayor riesgo relativo,84.0,30,,,,14.478333333333333,14.189926095659738,0.2884072376735949,1442.5349999999999,127.53333333333335,14.478333333333333,1.5266666666666666,7.563333333333333,5.002506897430865,-2.061563102084996,34.33149856306531,0.021087596787316087,"En 2010, INTERNACIONAL obtiene un score de salud financiera de 60.00/100, clasificado como: Perfil financiero sólido. El ROE real se ubica por encima del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,8,GENERAL RUMIÑAHUI,55.56,Perfil intermedio con seguimiento,Mayor riesgo relativo,76.0,30,,,,19.76,19.916123377532966,-0.15612337753296415,390.50666666666666,24.064999999999998,19.76,3.23,5.004166666666666,6.028615619830238,-2.287454919593584,0.09044981536969576,0.13727598044310163,"En 2010, GENERAL RUMIÑAHUI obtiene un score de salud financiera de 55.56/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,9,UNIBANCO,53.33,Perfil intermedio con seguimiento,Mayor riesgo relativo,72.0,30,,,,6.320833333333333,6.539174474337391,-0.21834114100405735,288.49083333333334,53.185,6.320833333333333,6.308333333333334,16.55666666666667,5.976793411206358,4.918045121592751,-1.1194522308534702,0.5764253210836685,"En 2010, UNIBANCO obtiene un score de salud financiera de 53.33/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,10,BOLIVARIANO,51.11,Perfil intermedio con seguimiento,Mayor riesgo relativo,68.0,30,,,,13.610833333333332,13.86316917382001,-0.2523358404866764,1477.6558333333332,122.99333333333334,13.610833333333332,14.679166666666665,7.183333333333334,3.793320201652181,-0.1410177205037364,15.200428952598259,0.32800260811480264,"En 2010, BOLIVARIANO obtiene un score de salud financiera de 51.11/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,11,COMERCIAL DE MANABI,48.89,Perfil intermedio con seguimiento,Mayor riesgo relativo,64.0,30,,,,13.475000000000001,13.744440188537403,-0.26944018853740176,32.5925,6.8675,13.475000000000001,7.006666666666667,14.637500000000001,0.34825958811502566,-59.121273460397525,-1.1031890875853603,-2.034568716496091,"En 2010, COMERCIAL DE MANABI obtiene un score de salud financiera de 48.89/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,12,PROCREDIT,46.67,Perfil intermedio con seguimiento,Mayor riesgo relativo,60.0,30,,,,10.370833333333334,10.766435557289933,-0.39560222395659883,315.60166666666663,41.699999999999996,10.370833333333334,2.9416666666666664,11.951666666666668,12.409206890852161,-6.366764733762837,0.6652489806374695,-3.652126150230389,"En 2010, PROCREDIT obtiene un score de salud financiera de 46.67/100, clasificado como: Perfil intermedio con seguimiento. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,13,AUSTRO,42.22,Requiere revisión,Mayor riesgo relativo,52.0,30,,,,16.610833333333336,17.041389098744627,-0.4305557654112951,783.7658333333334,64.915,16.610833333333336,6.123333333333334,7.001666666666666,1.6319118612600003,-4.792275888651021,-1.0640413625608924,-0.14217351697542568,"En 2010, AUSTRO obtiene un score de salud financiera de 42.22/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,14,AMAZONAS,40.0,Requiere revisión,Mayor riesgo relativo,48.0,30,,,,9.518333333333333,9.963997176203428,-0.4456638428700949,125.41083333333334,12.024166666666666,9.518333333333333,4.261666666666667,8.034166666666666,5.1032496481742635,21.08359697805536,0.6021838725593298,-0.6542624841480613,"En 2010, AMAZONAS obtiene un score de salud financiera de 40.00/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,15,LITORAL,37.78,Requiere revisión,Mayor riesgo relativo,44.0,30,,,,5.1000000000000005,5.702885521168647,-0.6028855211686476,23.401666666666667,3.6199999999999997,5.1000000000000005,5.796666666666667,11.758333333333333,2.6753742900729414,2.8614104425642823,-0.8156683461369134,0.5297896276657212,"En 2010, LITORAL obtiene un score de salud financiera de 37.78/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,16,PRODUBANCO,35.56,Requiere revisión,Mayor riesgo relativo,40.0,30,,,,11.423333333333332,12.298107538919412,-0.8747742055860783,1878.4608333333333,164.39666666666668,11.423333333333332,44.14416666666667,7.7058333333333335,5.263650000271019,-4.633465482542352,-7.351031772488017,-0.2957993185064609,"En 2010, PRODUBANCO obtiene un score de salud financiera de 35.56/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,17,CAPITAL,33.33,Requiere revisión,Mayor riesgo relativo,36.0,30,,,,7.055833333333333,7.9367095982952245,-0.880876264961891,79.58,13.170833333333334,7.055833333333333,5.73,14.985833333333334,-69.16395491421645,-20.944102987170165,-7.8314319637975505,-1.8714234982418922,"En 2010, CAPITAL obtiene un score de salud financiera de 33.33/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,18,LOJA,31.11,Requiere revisión,Mayor riesgo relativo,32.0,30,,,,13.026666666666666,14.50039096099117,-1.473724294324504,246.95666666666668,21.611666666666665,13.026666666666666,2.9166666666666665,6.8758333333333335,7.069994567498313,-3.772702972138678,-0.4300006494762463,-0.9323529484499309,"En 2010, LOJA obtiene un score de salud financiera de 31.11/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,19,PACIFICO,28.89,Requiere revisión,Mayor riesgo relativo,28.0,30,,,,9.37,10.958685544478675,-1.5886855444786736,2181.9249999999997,301.41083333333336,9.37,2.8441666666666667,11.6075,3.947337236235243,-5.022563519449964,1.3974570607078114,-0.6434649282868499,"En 2010, PACIFICO obtiene un score de salud financiera de 28.89/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
2010,historico_sin_proyecciones,20,PROMERICA,26.67,Requiere revisión,Mayor riesgo relativo,24.0,30,,,,8.860833333333334,10.545151295910882,-1.6843179625775482,559.3133333333334,35.895,8.860833333333334,2.1075,5.91,769.236391213107,-12.903416493406397,1.0591897125741876,-46.74492623634127,"En 2010, PROMERICA obtiene un score de salud financiera de 26.67/100, clasificado como: Requiere revisión. El ROE real se ubica por debajo del ROE estimado por el modelo. Según KMeans, pertenece al perfil: Mayor riesgo relativo. Este score histórico no incorpora Prophet para evitar usar proyecciones futuras en años pasados."
