periodo,periodo_dt,indicador,promedio,mediana,minimo,maximo,bancos_con_dato
2012-06,2012-06-01,roe,16.387307692307694,16.21,1.16,59.03,26
2012-07,2012-07-01,roe,16.392307692307693,14.89,0.18,74.54,26
2012-08,2012-08-01,roe,12.469615384615386,13.899999999999999,-32.16,52.25,26
2012-09,2012-09-01,roe,12.788461538461538,13.34,-31.58,95.21,26
2012-10,2012-10-01,roe,16.612692307692306,13.675,-32.14,91.64,26
2012-11,2012-11-01,roe,13.538461538461538,12.375,-23.8,69.51,26
2012-12,2012-12-01,roe,18.84346153846154,14.445,-27.76,72.29,26
2013-01,2013-01-01,roe,11.418846153846154,11.18,-29.98,56.54,26
2013-02,2013-02-01,roe,7.841538461538462,8.565,-30.98,35.87,26
2013-03,2013-03-01,roe,6.174615384615384,7.385,-35.45,27.03,26
2013-04,2013-04-01,roe,8.167307692307691,8.995000000000001,-26.53,32.68,26
2013-05,2013-05-01,roe,8.263076923076923,8.184999999999999,-34.8,43.31,26
2013-06,2013-06-01,roe,8.641153846153847,8.98,-28.45,43.09,26
2013-07,2013-07-01,roe,10.525769230769232,9.57,-28.82,83.74,26
2013-08,2013-08-01,roe,6.938461538461539,8.9,-27.97,19.66,26
2013-09,2013-09-01,roe,7.083461538461538,8.73,-28.8,18.59,26
2013-10,2013-10-01,roe,9.407307692307693,9.17,-27.95,68.61,26
2013-11,2013-11-01,roe,8.615,9.385,-28.33,66.22,26
2013-12,2013-12-01,roe,14.939583333333333,12.23,1.24,66.32,24
2014-01,2014-01-01,roe,12.650833333333333,11.89,-32.7,62.86,24
2014-02,2014-02-01,roe,6.621666666666667,9.245000000000001,-33.97,17.27,24
2014-03,2014-03-01,roe,7.7488,9.78,-30.87,21.6,25
2014-04,2014-04-01,roe,5.9088,10.02,-75.47,30.88,25
2014-05,2014-05-01,roe,9.316799999999999,9.37,-44.43,82.84,25
2014-06,2014-06-01,roe,9.474400000000001,9.51,-41.46,52.77,25
2014-07,2014-07-01,roe,7.9075999999999995,9.09,-39.63,23.79,25
2014-08,2014-08-01,roe,10.2475,10.844999999999999,-38.23,62.04,24
2014-09,2014-09-01,roe,10.321666666666667,10.7,-38.94,56.49,24
2014-10,2014-10-01,roe,11.83875,12.04,-35.25,53.0,24
2014-11,2014-11-01,roe,11.745416666666666,12.005,-33.18,48.25,24
2014-12,2014-12-01,roe,9.224347826086957,10.36,-29.7,29.68,23
2015-01,2015-01-01,roe,6.644782608695652,9.34,-32.65,20.41,23
2015-02,2015-02-01,roe,8.277391304347827,10.21,-49.44,65.08,23
2015-03,2015-03-01,roe,11.404782608695653,10.29,-26.5,74.4,23
2015-04,2015-04-01,roe,12.051739130434783,9.54,-21.11,81.06,23
2015-05,2015-05-01,roe,11.623043478260868,9.67,-18.45,66.82,23
2015-06,2015-06-01,roe,11.19304347826087,9.97,-15.99,64.14,23
2015-07,2015-07-01,roe,10.693913043478261,9.98,-14.53,57.25,23
2015-08,2015-08-01,roe,6.694545454545454,9.285,-57.33,44.11,22
2015-09,2015-09-01,roe,9.323636363636362,9.059999999999999,-33.06,77.57,22
2015-10,2015-10-01,roe,9.674545454545454,8.69,-27.4,82.29,22
2015-11,2015-11-01,roe,10.246363636363638,8.515,-19.85,81.4,22
2015-12,2015-12-01,roe,9.35,7.359999999999999,-9.98,53.24,22
2016-01,2016-01-01,roe,8.243636363636362,6.29,-8.83,67.03,22
2016-02,2016-02-01,roe,10.374545454545453,5.145,-16.71,93.85,22
2016-03,2016-03-01,roe,8.387727272727274,5.785,-10.91,63.19,22
2016-04,2016-04-01,roe,5.065454545454545,5.380000000000001,-7.49,14.1,22
2016-05,2016-05-01,roe,9.405454545454546,5.9399999999999995,-5.49,49.96,22
2016-06,2016-06-01,roe,19.955454545454547,7.619999999999999,-4.36,98.53,22
2016-07,2016-07-01,roe,13.141818181818183,6.425000000000001,-3.6,89.69,22
2016-08,2016-08-01,roe,8.723181818181818,6.43,-5.11,41.96,22
2016-09,2016-09-01,roe,9.944545454545455,6.975,-4.91,38.04,22
2016-10,2016-10-01,roe,9.266521739130434,6.5,-7.24,49.84,23
2016-11,2016-11-01,roe,8.84086956521739,6.6,-10.26,52.13,23
2016-12,2016-12-01,roe,11.12782608695652,6.69,-15.52,79.38,23
2017-01,2017-01-01,roe,4.83,6.81,-13.89,18.04,23
2017-02,2017-02-01,roe,5.6121739130434785,6.38,-15.18,20.51,23
2017-03,2017-03-01,roe,13.672173913043478,7.68,-13.51,85.0,23
2017-04,2017-04-01,roe,5.721304347826087,5.67,-44.03,67.11,23
2017-05,2017-05-01,roe,10.916086956521738,8.0,-12.56,68.5,23
2017-06,2017-06-01,roe,9.682083333333333,8.605,-9.1,62.88,24
2017-07,2017-07-01,roe,15.268333333333333,9.6,-9.17,77.13,24
2017-08,2017-08-01,roe,7.26125,6.955,-10.56,22.53,24
2017-09,2017-09-01,roe,11.022916666666667,8.455,-16.98,94.05,24
2017-10,2017-10-01,roe,7.18625,8.22,-22.6,22.39,24
2017-11,2017-11-01,roe,9.90625,9.21,-23.03,66.5,24
2017-12,2017-12-01,roe,12.08,10.530000000000001,-23.89,64.34,24
2018-01,2018-01-01,roe,14.657916666666667,10.75,-28.89,95.85,24
2018-02,2018-02-01,roe,11.979999999999999,9.975000000000001,-52.42,84.61,24
2018-03,2018-03-01,roe,14.067916666666667,10.489999999999998,-74.12,92.58,24
2018-04,2018-04-01,roe,13.316250000000002,10.364999999999998,-62.8,93.17,24
2018-05,2018-05-01,roe,9.716666666666667,10.43,-61.23,78.66,24
2018-06,2018-06-01,roe,10.564166666666667,11.84,-60.74,73.95,24
2018-07,2018-07-01,roe,13.475416666666668,12.555,-50.53,79.03,24
2018-08,2018-08-01,roe,12.16125,13.190000000000001,-49.87,66.44,24
2018-09,2018-09-01,roe,13.052083333333334,12.805,-45.31,68.51,24
2018-10,2018-10-01,roe,18.700416666666666,13.315000000000001,-43.31,96.16,24
2018-11,2018-11-01,roe,14.055416666666666,13.375,-39.78,90.48,24
2018-12,2018-12-01,roe,18.98125,14.01,-37.23,84.02,24
2019-01,2019-01-01,roe,12.334166666666667,13.344999999999999,-30.29,36.8,24
2019-02,2019-02-01,roe,10.72125,10.565000000000001,-90.68,98.42,24
2019-04,2019-04-01,roe,14.5025,12.875,-24.25,89.32,24
2019-05,2019-05-01,roe,14.255833333333333,13.65,-25.17,74.27,24
2019-06,2019-06-01,roe,14.225,13.95,-26.34,62.55,24
2019-07,2019-07-01,roe,15.22125,14.515,-25.51,74.78,24
2019-08,2019-08-01,roe,17.057083333333335,15.02,-24.3,72.21,24
2019-09,2019-09-01,roe,14.5675,14.82,-25.48,84.79,24
2019-10,2019-10-01,roe,14.330416666666666,14.745000000000001,-40.25,76.46,24
2019-11,2019-11-01,roe,17.620833333333334,14.629999999999999,-17.9,79.88,24
2019-12,2019-12-01,roe,15.7725,15.03,-11.7,90.62,24
2020-01,2020-01-01,roe,16.241666666666667,11.615,-17.34,81.41,24
2020-02,2020-02-01,roe,10.90625,10.09,-14.12,49.86,24
2020-03,2020-03-01,roe,6.763750000000001,7.385,-16.58,29.61,24
2020-04,2020-04-01,roe,11.489583333333334,6.87,-19.46,93.09,24
2020-05,2020-05-01,roe,13.767916666666666,6.795,-22.7,78.61,24
2020-06,2020-06-01,roe,11.184166666666668,6.109999999999999,-24.59,71.88,24
2020-07,2020-07-01,roe,5.448333333333334,5.535,-71.16,92.33,24
2020-08,2020-08-01,roe,7.664583333333333,4.835,-24.11,81.48,24
2020-09,2020-09-01,roe,10.534583333333334,4.79,-24.83,90.87,24
2020-10,2020-10-01,roe,8.069999999999999,4.545,-53.56,90.99,24
2020-11,2020-11-01,roe,9.72,4.1850000000000005,-23.51,93.67,24
2020-12,2020-12-01,roe,11.145416666666668,4.3149999999999995,-21.59,95.46,24
2021-01,2021-01-01,roe,11.074583333333335,5.4,-38.18,71.87,24
2021-02,2021-02-01,roe,9.290833333333333,5.875,-37.07,71.26,24
2021-03,2021-03-01,roe,4.203333333333333,5.14,-75.73,60.49,24
2021-04,2021-04-01,roe,3.7304166666666667,5.220000000000001,-69.6,46.65,24
2021-05,2021-05-01,roe,3.686666666666667,4.91,-55.64,49.15,24
2021-06,2021-06-01,roe,4.676666666666667,6.49,-51.6,49.35,24
2021-07,2021-07-01,roe,4.684166666666666,6.09,-55.59,58.94,24
2021-08,2021-08-01,roe,4.17375,6.1,-63.04,52.66,24
2021-09,2021-09-01,roe,7.472916666666666,6.75,-57.34,79.66,24
2021-10,2021-10-01,roe,5.711666666666666,6.775,-51.09,74.55,24
2021-11,2021-11-01,roe,6.145833333333333,7.205,-45.49,69.06,24
2021-12,2021-12-01,roe,19.20916666666667,8.649999999999999,-42.64,91.34,24
2022-02,2022-02-01,roe,11.272083333333335,9.585,-23.86,82.2,24
2022-03,2022-03-01,roe,14.1575,9.504999999999999,-21.87,90.78,24
2022-04,2022-04-01,roe,3.53125,7.54,-81.94,40.09,24
2022-05,2022-05-01,roe,7.467083333333334,8.254999999999999,-22.06,35.51,24
2022-06,2022-06-01,roe,9.94625,8.315000000000001,-24.29,89.34,24
2022-07,2022-07-01,roe,6.117083333333333,7.2,-23.23,30.23,24
2022-08,2022-08-01,roe,6.38,7.42,-20.66,31.76,24
2022-09,2022-09-01,roe,6.327083333333333,7.66,-20.83,29.88,24
2022-10,2022-10-01,roe,6.387083333333333,7.98,-23.14,29.81,24
2022-11,2022-11-01,roe,6.232083333333333,8.325,-26.18,29.08,24
2022-12,2022-12-01,roe,4.15125,7.125,-36.39,18.82,24
2023-01,2023-01-01,roe,12.636666666666665,10.89,-15.85,59.44,24
2023-02,2023-02-01,roe,12.17125,10.0,-52.63,94.83,24
2023-03,2023-03-01,roe,11.375833333333334,12.17,-99.33,89.92,24
2023-04,2023-04-01,roe,8.90125,11.29,-84.92,51.08,24
2023-05,2023-05-01,roe,14.020434782608698,12.82,-34.67,87.63,23
2023-06,2023-06-01,roe,14.27,12.63,-35.53,97.88,23
2023-07,2023-07-01,roe,13.742608695652173,12.63,-32.68,90.05,23
2023-08,2023-08-01,roe,14.343043478260869,13.32,-29.86,84.74,23
2023-09,2023-09-01,roe,13.77,13.31,-29.29,76.95,23
2023-10,2023-10-01,roe,12.696521739130434,13.07,-31.04,71.33,23
2023-11,2023-11-01,roe,10.493478260869566,12.55,-33.12,48.54,23
2023-12,2023-12-01,roe,8.70608695652174,12.15,-38.23,27.3,23
2024-01,2024-01-01,roe,7.2986956521739135,8.58,-99.15,75.68,23
2024-02,2024-02-01,roe,6.642608695652175,6.88,-97.28,94.09,23
2024-03,2024-03-01,roe,10.728695652173913,6.96,-9.37,84.23,23
2024-04,2024-04-01,roe,-0.3478260869565221,6.3,-85.56,49.16,23
2024-05,2024-05-01,roe,10.598260869565218,7.7,-69.23,89.3,23
2024-06,2024-06-01,roe,3.6856521739130432,6.56,-60.33,39.13,23
2024-07,2024-07-01,roe,3.9482608695652175,6.3,-52.63,39.2,23
2024-08,2024-08-01,roe,8.477391304347826,6.8,-45.13,96.69,23
2024-09,2024-09-01,roe,10.259130434782609,7.82,-37.15,91.68,23
2024-10,2024-10-01,roe,10.455217391304348,8.04,-37.63,87.76,23
2024-11,2024-11-01,roe,9.496956521739131,8.22,-38.38,85.03,23
2024-12,2024-12-01,roe,8.275652173913043,7.19,-27.12,82.79,23
2025-01,2025-01-01,roe,12.710869565217392,11.66,-28.51,75.67,23
2025-02,2025-02-01,roe,8.910869565217391,10.65,-31.8,45.14,23
2025-03,2025-03-01,roe,10.858260869565218,11.27,-21.07,45.89,23
2025-04,2025-04-01,roe,13.212608695652174,11.22,-23.67,76.16,23
2025-05,2025-05-01,roe,13.185652173913043,11.19,-23.73,74.32,23
2025-06,2025-06-01,roe,12.117826086956521,11.29,-24.15,58.55,23
2025-07,2025-07-01,roe,11.42695652173913,10.8,-21.97,63.83,23
2025-08,2025-08-01,roe,14.43695652173913,12.14,-19.15,69.11,23
2025-09,2025-09-01,roe,13.737391304347828,12.38,-18.24,76.12,23
2025-10,2025-10-01,roe,13.462608695652174,12.54,-17.97,83.46,23
2025-11,2025-11-01,roe,5.202173913043478,9.87,-94.15,24.98,23
2025-12,2025-12-01,roe,5.654782608695652,12.19,-85.24,21.86,23
2026-01,2026-01-01,roe,14.551739130434783,11.19,1.09,75.84,23
2026-02,2026-02-01,roe,16.90695652173913,11.69,-2.64,64.75,23
2026-03,2026-03-01,roe,14.695652173913043,11.34,-4.09,98.34,23
2009-01,2009-01-01,solvencia_proxy,14.448,9.44,5.83,53.02,25
2009-02,2009-02-01,solvencia_proxy,14.571250000000001,9.49,5.14,51.73,24
2009-03,2009-03-01,solvencia_proxy,14.723199999999999,9.44,6.01,55.56,25
2009-04,2009-04-01,solvencia_proxy,14.4244,9.38,5.19,51.76,25
2009-05,2009-05-01,solvencia_proxy,14.2536,9.18,5.33,52.27,25
2009-06,2009-06-01,solvencia_proxy,14.7576,8.95,5.2,51.6,25
2009-07,2009-07-01,solvencia_proxy,14.365599999999999,8.77,4.27,49.64,25
2009-08,2009-08-01,solvencia_proxy,14.2128,8.67,3.77,50.29,25
2009-09,2009-09-01,solvencia_proxy,14.1776,8.5,3.94,48.46,25
2009-10,2009-10-01,solvencia_proxy,13.5948,8.71,3.96,44.26,25
2009-11,2009-11-01,solvencia_proxy,13.3524,8.16,3.61,41.76,25
2009-12,2009-12-01,solvencia_proxy,13.546800000000001,8.75,3.62,42.28,25
2010-01,2010-01-01,solvencia_proxy,14.228,8.76,4.68,45.75,25
2010-02,2010-02-01,solvencia_proxy,14.2472,8.44,4.6,47.65,25
2010-03,2010-03-01,solvencia_proxy,14.1604,8.64,4.65,44.63,25
2010-04,2010-04-01,solvencia_proxy,14.32,8.76,4.67,45.22,25
2010-05,2010-05-01,solvencia_proxy,13.87,8.41,4.93,45.9,25
2010-06,2010-06-01,solvencia_proxy,13.5888,9.14,4.5,43.4,25
2010-07,2010-07-01,solvencia_proxy,13.5476,8.22,4.76,42.88,25
2010-08,2010-08-01,solvencia_proxy,13.2008,8.14,4.65,42.49,25
2010-09,2010-09-01,solvencia_proxy,13.1432,8.22,4.95,45.12,25
2010-10,2010-10-01,solvencia_proxy,14.5896,7.81,4.34,65.64,25
2010-11,2010-11-01,solvencia_proxy,14.9052,8.53,4.52,78.08,25
2010-12,2010-12-01,solvencia_proxy,14.1604,8.83,5.07,53.42,25
2011-01,2011-01-01,solvencia_proxy,16.072,9.94,6.1,71.27,25
2011-02,2011-02-01,solvencia_proxy,15.7532,9.76,6.13,70.2,25
2011-03,2011-03-01,solvencia_proxy,15.5028,9.86,5.89,71.24,25
2011-04,2011-04-01,solvencia_proxy,15.224,9.72,5.69,69.08,25
2011-05,2011-05-01,solvencia_proxy,15.206399999999999,9.43,5.51,69.43,25
2011-06,2011-06-01,solvencia_proxy,14.761199999999999,9.43,5.32,69.43,25
2011-07,2011-07-01,solvencia_proxy,14.485999999999999,9.2,4.9,69.6,25
2011-08,2011-08-01,solvencia_proxy,11.9428,9.26,4.99,40.64,25
2011-09,2011-09-01,solvencia_proxy,11.648076923076925,9.1,4.82,39.36,26
2011-10,2011-10-01,solvencia_proxy,12.622692307692308,10.3,5.95,40.88,26
2011-11,2011-11-01,solvencia_proxy,12.763846153846155,10.205,6.09,42.95,26
2011-12,2011-12-01,solvencia_proxy,12.312307692307693,10.219999999999999,5.47,37.55,26
2012-01,2012-01-01,solvencia_proxy,13.3,10.69,6.44,43.83,26
2012-02,2012-02-01,solvencia_proxy,13.152692307692307,10.23,6.45,42.21,26
2012-03,2012-03-01,solvencia_proxy,12.778461538461539,10.27,6.35,41.16,26
2012-04,2012-04-01,solvencia_proxy,12.643846153846154,10.205,6.27,40.7,26
2012-05,2012-05-01,solvencia_proxy,12.682307692307692,10.295,6.29,39.51,26
2012-06,2012-06-01,solvencia_proxy,12.629615384615384,9.985,6.43,41.58,26
2012-07,2012-07-01,solvencia_proxy,13.006153846153845,9.815,6.46,41.19,26
2012-08,2012-08-01,solvencia_proxy,12.497307692307693,9.455,6.02,38.37,26
2012-09,2012-09-01,solvencia_proxy,12.456153846153846,9.41,6.14,37.35,26
2012-10,2012-10-01,solvencia_proxy,12.061923076923078,9.129999999999999,6.19,39.11,26
2012-11,2012-11-01,solvencia_proxy,11.858461538461539,9.115,6.11,36.12,26
2012-12,2012-12-01,solvencia_proxy,11.66230769230769,9.015,5.29,41.13,26
2013-01,2013-01-01,solvencia_proxy,12.695,9.84,5.39,39.36,26
2013-02,2013-02-01,solvencia_proxy,12.521153846153847,9.530000000000001,6.44,40.54,26
2013-03,2013-03-01,solvencia_proxy,12.6544,9.74,6.35,40.35,25
2013-04,2013-04-01,solvencia_proxy,12.249583333333334,9.629999999999999,6.43,40.32,24
2013-05,2013-05-01,solvencia_proxy,12.334583333333333,9.780000000000001,6.23,41.16,24
2013-06,2013-06-01,solvencia_proxy,12.39875,9.695,6.23,40.85,24
2013-07,2013-07-01,solvencia_proxy,12.225416666666668,9.55,6.08,38.6,24
2013-08,2013-08-01,solvencia_proxy,12.10125,9.399999999999999,5.94,40.88,24
2013-09,2013-09-01,solvencia_proxy,12.046666666666667,9.755,6.11,38.78,24
2013-10,2013-10-01,solvencia_proxy,11.924583333333333,9.585,5.73,37.33,24
2013-11,2013-11-01,solvencia_proxy,11.675416666666665,9.085,5.8,37.3,24
2013-12,2013-12-01,solvencia_proxy,11.484166666666667,8.98,5.47,36.62,24
2014-01,2014-01-01,solvencia_proxy,12.566250000000002,10.07,6.45,38.65,24
2014-02,2014-02-01,solvencia_proxy,12.507083333333334,10.379999999999999,6.02,37.02,24
2014-03,2014-03-01,solvencia_proxy,12.376,10.25,6.23,37.63,25
2014-04,2014-04-01,solvencia_proxy,12.0704,10.26,6.15,38.12,25
2014-05,2014-05-01,solvencia_proxy,11.9904,10.02,5.83,39.02,25
2014-06,2014-06-01,solvencia_proxy,12.070799999999998,9.95,6.08,42.67,25
2014-07,2014-07-01,solvencia_proxy,12.0572,9.78,6.31,42.87,25
2014-08,2014-08-01,solvencia_proxy,10.594583333333334,9.205,5.81,29.78,24
2014-09,2014-09-01,solvencia_proxy,10.78,9.015,5.88,30.58,24
2014-10,2014-10-01,solvencia_proxy,13.448333333333332,9.665,5.93,77.35,24
2014-11,2014-11-01,solvencia_proxy,13.260416666666666,9.33,6.09,77.29,24
2014-12,2014-12-01,solvencia_proxy,10.617826086956523,9.09,6.02,35.48,23
2015-01,2015-01-01,solvencia_proxy,11.57391304347826,9.47,6.5,35.88,23
2015-02,2015-02-01,solvencia_proxy,11.359130434782609,9.59,6.48,32.84,23
2015-03,2015-03-01,solvencia_proxy,11.54782608695652,9.46,6.65,35.73,23
2015-04,2015-04-01,solvencia_proxy,12.049565217391304,9.77,6.62,34.33,23
2015-05,2015-05-01,solvencia_proxy,11.698695652173912,9.8,6.66,31.4,23
2015-06,2015-06-01,solvencia_proxy,12.289130434782608,10.27,6.9,36.54,23
2015-07,2015-07-01,solvencia_proxy,11.322727272727272,9.670000000000002,6.97,32.91,22
2015-08,2015-08-01,solvencia_proxy,11.46409090909091,9.975000000000001,6.96,34.63,22
2015-09,2015-09-01,solvencia_proxy,11.741363636363637,10.530000000000001,7.21,36.18,22
2015-10,2015-10-01,solvencia_proxy,11.507272727272728,10.105,7.16,31.53,22
2015-11,2015-11-01,solvencia_proxy,11.504545454545454,9.705,7.06,32.59,22
2015-12,2015-12-01,solvencia_proxy,11.688181818181818,10.075,7.28,36.24,22
2016-01,2016-01-01,solvencia_proxy,12.020454545454545,10.129999999999999,7.27,32.14,22
2016-02,2016-02-01,solvencia_proxy,11.965909090909092,10.075,7.22,32.81,22
2016-03,2016-03-01,solvencia_proxy,11.871818181818183,9.600000000000001,7.08,35.46,22
2016-04,2016-04-01,solvencia_proxy,12.367727272727272,10.11,7.35,35.26,22
2016-05,2016-05-01,solvencia_proxy,12.240909090909092,9.68,7.3,34.1,22
2016-06,2016-06-01,solvencia_proxy,12.063181818181818,9.625,7.35,34.78,22
2016-07,2016-07-01,solvencia_proxy,11.45590909090909,9.115,7.02,33.78,22
2016-08,2016-08-01,solvencia_proxy,11.805454545454547,9.17,6.9,33.74,22
2016-09,2016-09-01,solvencia_proxy,11.619545454545454,9.07,6.65,34.32,22
2016-10,2016-10-01,solvencia_proxy,12.059565217391304,8.85,6.46,30.87,23
2016-11,2016-11-01,solvencia_proxy,12.175217391304347,9.25,6.34,32.48,23
2016-12,2016-12-01,solvencia_proxy,11.99608695652174,9.68,6.15,29.96,23
2017-01,2017-01-01,solvencia_proxy,12.943478260869565,10.53,7.11,33.99,23
2017-02,2017-02-01,solvencia_proxy,12.523478260869567,10.62,7.05,30.13,23
2017-03,2017-03-01,solvencia_proxy,12.54695652173913,9.42,6.76,32.74,23
2017-04,2017-04-01,solvencia_proxy,12.597391304347827,10.28,6.89,30.76,23
2017-05,2017-05-01,solvencia_proxy,12.82695652173913,10.42,7.03,31.1,23
2017-06,2017-06-01,solvencia_proxy,13.012500000000001,10.675,7.02,30.72,24
2017-07,2017-07-01,solvencia_proxy,12.955,10.53,7.12,29.34,24
2017-08,2017-08-01,solvencia_proxy,13.260833333333332,10.685,7.23,31.49,24
2017-09,2017-09-01,solvencia_proxy,13.342916666666667,11.14,7.04,31.21,24
2017-10,2017-10-01,solvencia_proxy,13.140833333333333,10.955,7.16,26.37,24
2017-11,2017-11-01,solvencia_proxy,13.1825,10.405000000000001,6.81,28.86,24
2017-12,2017-12-01,solvencia_proxy,13.012083333333335,10.350000000000001,6.64,28.27,24
2018-01,2018-01-01,solvencia_proxy,13.727083333333333,10.375,7.07,28.67,24
2018-02,2018-02-01,solvencia_proxy,13.725,10.405000000000001,7.01,29.5,24
2018-03,2018-03-01,solvencia_proxy,13.350833333333334,9.885,6.54,27.49,24
2018-04,2018-04-01,solvencia_proxy,13.525,10.125,6.67,27.36,24
2018-05,2018-05-01,solvencia_proxy,13.684583333333334,10.344999999999999,6.63,28.21,24
2018-06,2018-06-01,solvencia_proxy,13.557916666666666,9.844999999999999,6.66,28.11,24
2018-07,2018-07-01,solvencia_proxy,13.62625,9.635000000000002,6.6,29.01,24
2018-08,2018-08-01,solvencia_proxy,13.664166666666667,9.665,6.63,29.4,24
2018-09,2018-09-01,solvencia_proxy,13.64125,9.66,6.86,28.98,24
2018-10,2018-10-01,solvencia_proxy,13.617083333333333,9.835,6.79,28.81,24
2018-11,2018-11-01,solvencia_proxy,13.460416666666667,9.805,6.74,28.49,24
2018-12,2018-12-01,solvencia_proxy,13.157499999999999,9.665,6.48,26.79,24
2019-01,2019-01-01,solvencia_proxy,13.856250000000001,10.96,6.91,29.3,24
2019-02,2019-02-01,solvencia_proxy,13.970416666666667,10.535,6.72,30.42,24
2019-04,2019-04-01,solvencia_proxy,14.427916666666667,10.455,6.87,39.26,24
2019-05,2019-05-01,solvencia_proxy,14.359583333333333,10.82,6.79,39.47,24
2019-06,2019-06-01,solvencia_proxy,14.149583333333334,10.295,6.85,38.74,24
2019-07,2019-07-01,solvencia_proxy,14.14625,10.68,6.93,36.22,24
2019-08,2019-08-01,solvencia_proxy,14.028333333333334,10.684999999999999,6.75,36.01,24
2019-09,2019-09-01,solvencia_proxy,13.960833333333333,10.29,6.73,33.52,24
2019-10,2019-10-01,solvencia_proxy,13.717916666666667,10.135000000000002,6.62,31.15,24
2019-11,2019-11-01,solvencia_proxy,13.542083333333332,10.18,6.71,28.54,24
2019-12,2019-12-01,solvencia_proxy,13.275833333333333,9.75,6.4,28.49,24
2020-01,2020-01-01,solvencia_proxy,14.121666666666668,11.1,6.72,29.08,24
2020-02,2020-02-01,solvencia_proxy,13.759166666666665,10.735,6.61,28.5,24
2020-03,2020-03-01,solvencia_proxy,13.765,10.74,6.77,29.32,24
2020-04,2020-04-01,solvencia_proxy,13.765,10.625,6.71,29.06,24
2020-05,2020-05-01,solvencia_proxy,13.589583333333332,10.7,6.92,27.99,24
2020-06,2020-06-01,solvencia_proxy,13.7525,10.7,6.91,30.06,24
2020-07,2020-07-01,solvencia_proxy,13.573333333333332,10.5,6.94,27.76,24
2020-08,2020-08-01,solvencia_proxy,13.450000000000001,10.395,6.88,27.68,24
2020-09,2020-09-01,solvencia_proxy,13.054166666666667,10.195,6.91,26.66,24
2020-10,2020-10-01,solvencia_proxy,12.847083333333332,9.690000000000001,6.68,26.13,24
2020-11,2020-11-01,solvencia_proxy,12.63125,9.46,6.66,25.84,24
2020-12,2020-12-01,solvencia_proxy,12.198749999999999,8.825,6.33,25.33,24
2021-01,2021-01-01,solvencia_proxy,13.094999999999999,10.015,6.44,28.11,24
2021-02,2021-02-01,solvencia_proxy,12.990416666666667,9.865,6.36,27.87,24
2021-03,2021-03-01,solvencia_proxy,12.737083333333333,9.274999999999999,6.39,28.18,24
2021-04,2021-04-01,solvencia_proxy,12.765833333333333,9.345,6.28,28.96,24
2021-05,2021-05-01,solvencia_proxy,12.627916666666666,9.415,6.21,28.82,24
2021-06,2021-06-01,solvencia_proxy,12.668333333333335,9.27,6.24,29.02,24
2021-07,2021-07-01,solvencia_proxy,12.372083333333334,8.84,6.09,27.4,24
2021-08,2021-08-01,solvencia_proxy,12.295416666666666,8.739999999999998,6.24,27.34,24
2021-09,2021-09-01,solvencia_proxy,12.235,8.75,6.15,28.89,24
2021-10,2021-10-01,solvencia_proxy,12.013333333333334,8.69,6.03,27.22,24
2021-12,2021-12-01,solvencia_proxy,12.061250000000001,8.54,6.23,26.68,24
2022-03,2022-03-01,solvencia_proxy,12.4825,9.045,6.41,29.27,24
2022-04,2022-04-01,solvencia_proxy,12.434166666666668,9.185,6.53,27.51,24
2022-05,2022-05-01,solvencia_proxy,12.419166666666667,9.34,6.56,28.09,24
2022-06,2022-06-01,solvencia_proxy,12.362499999999999,9.345,6.54,28.23,24
2022-07,2022-07-01,solvencia_proxy,12.356666666666667,9.735,6.54,27.32,24
2022-08,2022-08-01,solvencia_proxy,12.267083333333332,9.74,6.64,27.93,24
2022-09,2022-09-01,solvencia_proxy,12.272083333333333,9.64,6.6,29.56,24
2022-10,2022-10-01,solvencia_proxy,12.198749999999999,9.445,6.6,29.03,24
2022-11,2022-11-01,solvencia_proxy,12.048333333333334,9.385,6.53,28.84,24
2022-12,2022-12-01,solvencia_proxy,11.643749999999999,8.985,6.3,26.93,24
2023-01,2023-01-01,solvencia_proxy,12.322916666666666,9.094999999999999,6.59,32.1,24
2023-02,2023-02-01,solvencia_proxy,12.058333333333332,9.21,6.46,29.88,24
2023-03,2023-03-01,solvencia_proxy,11.88,9.719999999999999,6.29,30.74,24
2023-04,2023-04-01,solvencia_proxy,11.79125,9.49,6.33,29.58,24
2023-05,2023-05-01,solvencia_proxy,12.041739130434781,9.76,6.41,32.87,23
2023-06,2023-06-01,solvencia_proxy,12.145652173913044,10.07,6.5,34.2,23
2023-07,2023-07-01,solvencia_proxy,12.071739130434782,9.92,6.37,32.85,23
2023-08,2023-08-01,solvencia_proxy,11.87086956521739,9.02,5.02,32.83,23
2023-09,2023-09-01,solvencia_proxy,11.801304347826088,9.41,5.08,32.15,23
2023-10,2023-10-01,solvencia_proxy,11.811739130434784,8.98,5.07,32.25,23
2023-11,2023-11-01,solvencia_proxy,11.775652173913043,9.45,5.05,30.23,23
2023-12,2023-12-01,solvencia_proxy,11.548260869565217,9.4,4.94,29.0,23
2024-01,2024-01-01,solvencia_proxy,12.683913043478261,10.13,6.95,31.08,23
2024-02,2024-02-01,solvencia_proxy,12.407391304347826,9.88,6.85,30.78,23
2024-03,2024-03-01,solvencia_proxy,12.006086956521738,9.59,6.73,28.2,23
2024-04,2024-04-01,solvencia_proxy,12.404782608695653,10.67,6.69,32.18,23
