periodo,banco_estandarizado,indicador,valor,unidad,sentido,periodo_dt,promedio_sistema,mediana_sistema,bancos_con_dato,diferencia_vs_promedio,diferencia_pct_vs_promedio
2022-02,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,27.4,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-200.13541666666669,-87.95791863903972
2022-02,DESARROLLO DE LOS PUEBLOS S.A,roe,5.55,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-5.722083333333335,-50.76331645288879
2022-02,DINERS,activos_totales,2281.43,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,92.69999999999982,4.235332818575147
2022-02,DINERS,morosidad,3.83,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-7.820833333333333,-67.12681496316429
2022-02,DINERS,pasivos_totales,1797.53,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-159.8266666666666,-8.165433995166948
2022-02,DINERS,patrimonio,475.72,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,248.18458333333334,109.0751439794171
2022-02,DINERS,roe,10.31,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-0.9620833333333341,-8.535097771042034
2022-02,FINCA,activos_totales,81.55,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,-2107.18,-96.27409502314127
2022-02,FINCA,morosidad,11.72,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,0.06916666666666771,0.5936628281238914
2022-02,FINCA,pasivos_totales,72.09,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-1885.2666666666667,-96.31697169822567
2022-02,FINCA,patrimonio,9.55,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-217.98541666666668,-95.80285120448282
2022-02,FINCA,roe,-5.41,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-16.682083333333335,-147.9946771152922
2022-02,GENERAL RUMIÑAHUI,activos_totales,1022.93,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,-1165.8000000000002,-53.263764831660374
2022-02,GENERAL RUMIÑAHUI,morosidad,2.07,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-9.580833333333333,-82.2330305414491
2022-02,GENERAL RUMIÑAHUI,pasivos_totales,928.75,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-1028.6066666666666,-52.550804060578294
2022-02,GENERAL RUMIÑAHUI,patrimonio,91.98,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-135.5554166666667,-59.575523956893164
2022-02,GENERAL RUMIÑAHUI,roe,14.41,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,3.1379166666666656,27.837947732229313
2022-02,GUAYAQUIL,activos_totales,6377.99,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,4189.26,191.40140629497472
2022-02,GUAYAQUIL,morosidad,1.26,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-10.390833333333333,-89.18532293827337
2022-02,GUAYAQUIL,pasivos_totales,5794.45,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,3837.0933333333332,196.03444781823106
2022-02,GUAYAQUIL,patrimonio,568.93,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,341.39458333333323,150.0401952077057
2022-02,GUAYAQUIL,roe,14.83,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,3.5579166666666655,31.56396702768638
2022-02,INTERNACIONAL,activos_totales,4296.95,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,2108.22,96.3216111626377
2022-02,INTERNACIONAL,morosidad,85.1,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,73.44916666666666,630.4198555182032
2022-02,INTERNACIONAL,pasivos_totales,3863.86,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,1906.5033333333336,97.40193832839188
2022-02,INTERNACIONAL,patrimonio,426.18,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,198.64458333333332,87.30270928518452
2022-02,INTERNACIONAL,roe,9.73,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-1.5420833333333341,-13.680552988577983
2022-02,LITORAL,activos_totales,38.16,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,-2150.57,-98.25652318924674
2022-02,LITORAL,morosidad,6.55,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-5.100833333333333,-43.78084543308776
2022-02,LITORAL,pasivos_totales,26.77,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-1930.5866666666666,-98.63233919214179
2022-02,LITORAL,patrimonio,11.35,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-216.1854166666667,-95.01176556763141
2022-02,LITORAL,roe,2.18,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-9.092083333333335,-80.66018556167523
2022-02,LOJA,activos_totales,674.7,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,-1514.03,-69.17390450169732
2022-02,LOJA,morosidad,2.21,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-9.440833333333334,-81.03139975681283
2022-02,LOJA,pasivos_totales,607.23,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-1350.1266666666666,-68.97703876145891
2022-02,LOJA,patrimonio,66.68,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-160.85541666666668,-70.69467207486014
2022-02,LOJA,roe,7.04,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-4.2320833333333345,-37.544819428529195
2022-02,MACHALA,activos_totales,969.38,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,-1219.35,-55.71038912976931
2022-02,MACHALA,morosidad,1.19,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-10.460833333333333,-89.78613833059153
2022-02,MACHALA,pasivos_totales,896.79,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-1060.5666666666666,-54.18361838329584
2022-02,MACHALA,patrimonio,71.77,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-155.76541666666668,-68.45765769065255
2022-02,MACHALA,roe,6.82,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-4.452083333333334,-39.496543821387654
2022-02,PACIFICO,activos_totales,6966.99,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,4778.26,218.31198914438968
2022-02,PACIFICO,morosidad,3.19,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-8.460833333333333,-72.61998426435878
2022-02,PACIFICO,pasivos_totales,6133.8,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,4176.443333333334,213.37160490253012
2022-02,PACIFICO,patrimonio,819.13,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,591.5945833333333,260.0010987300511
2022-02,PACIFICO,roe,10.3,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-0.9720833333333339,-8.623812516171963
2022-02,PICHINCHA,activos_totales,13683.21,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,11494.48,525.166649152705
2022-02,PICHINCHA,morosidad,2.74,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-8.910833333333333,-76.48236892926114
2022-02,PICHINCHA,pasivos_totales,12314.49,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,10357.133333333333,529.1387875144541
2022-02,PICHINCHA,patrimonio,1344.34,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,1116.8045833333333,490.8267028026772
2022-02,PICHINCHA,roe,10.87,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-0.40208333333333535,-3.5670720437659584
2022-02,PROCREDIT,activos_totales,575.0,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,-1613.73,-73.72905748995993
2022-02,PROCREDIT,morosidad,2.44,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-9.210833333333333,-79.05729203919606
2022-02,PROCREDIT,pasivos_totales,517.89,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-1439.4666666666667,-73.54135764730326
2022-02,PROCREDIT,patrimonio,57.88,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-169.6554166666667,-74.56220185502256
2022-02,PROCREDIT,roe,-8.03,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-19.302083333333336,-171.2379403393339
2022-02,PRODUBANCO,activos_totales,6164.15,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,3975.4199999999996,181.63135699697997
2022-02,PRODUBANCO,morosidad,1.49,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-10.160833333333333,-87.2112152206566
2022-02,PRODUBANCO,pasivos_totales,5656.37,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,3699.0133333333333,188.98003600093324
2022-02,PRODUBANCO,patrimonio,497.46,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,269.9245833333333,118.62970050450019
2022-02,PRODUBANCO,roe,12.46,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,1.1879166666666663,10.538572431892947
2022-02,SOLIDARIO,activos_totales,816.05,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,-1372.68,-62.715821503794444
2022-02,SOLIDARIO,morosidad,3.38,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-8.270833333333332,-70.98919962806666
2022-02,SOLIDARIO,pasivos_totales,654.75,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-1302.6066666666666,-66.5492747872556
2022-02,SOLIDARIO,patrimonio,160.04,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-67.4954166666667,-29.663697043500566
2022-02,SOLIDARIO,roe,4.7,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,-6.572083333333334,-58.304069788932836
2022-02,VISIONFUND ECUADOR,activos_totales,92.04,millones_usd,mayor_es_tamano,2022-02-01,2188.73,646.8050000000001,24,-2096.69,-95.7948216545668
2022-02,VISIONFUND ECUADOR,morosidad,5.26,porcentaje,menor_es_mejor,2022-02-01,11.650833333333333,3.4749999999999996,24,-6.390833333333333,-54.85301480580789
2022-02,VISIONFUND ECUADOR,pasivos_totales,72.91,millones_usd,informativo,2022-02-01,1957.3566666666666,570.595,24,-1884.4466666666665,-96.27507846466408
2022-02,VISIONFUND ECUADOR,patrimonio,18.66,millones_usd,mayor_es_mejor,2022-02-01,227.5354166666667,69.225,24,-208.8754166666667,-91.79907889797376
2022-02,VISIONFUND ECUADOR,roe,14.87,porcentaje,mayor_es_mejor,2022-02-01,11.272083333333335,9.585,24,3.5979166666666647,31.918826008206093
2022-03,AMAZONAS,activos_totales,286.04,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-1937.3291666666669,-87.13484003068916
2022-03,AMAZONAS,morosidad,2.76,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-7.666666666666668,-73.52941176470588
2022-03,AMAZONAS,pasivos_totales,259.39,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1734.1395833333331,-86.98840477871012
2022-03,AMAZONAS,patrimonio,26.63,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-197.1025,-88.09739309219715
2022-03,AMAZONAS,roe,43.83,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,29.6725,209.5885573017835
2022-03,AMAZONAS,solvencia_proxy,8.02,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-4.4625,-35.75005007009814
2022-03,AUSTRO,activos_totales,2451.07,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,227.70083333333332,10.241251733948815
2022-03,AUSTRO,morosidad,3.69,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-6.736666666666668,-64.60997442455245
2022-03,AUSTRO,pasivos_totales,2223.28,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,229.75041666666698,11.524805981685347
2022-03,AUSTRO,patrimonio,224.9,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,1.1675000000000182,0.5218285229012407
2022-03,AUSTRO,roe,5.15,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-9.0075,-63.62352110188946
2022-03,AUSTRO,solvencia_proxy,7.81,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-4.6725,-37.43240536751452
2022-03,BOLIVARIANO,activos_totales,4483.22,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,2259.8508333333334,101.64082812758264
2022-03,BOLIVARIANO,morosidad,83.0,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,72.57333333333334,696.0358056265984
2022-03,BOLIVARIANO,pasivos_totales,4077.52,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,2083.9904166666665,104.53772214315858
2022-03,BOLIVARIANO,patrimonio,395.1,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,171.36750000000004,76.5948174717576
2022-03,BOLIVARIANO,roe,10.59,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-3.567500000000001,-25.198657955147453
2022-03,BOLIVARIANO,solvencia_proxy,7.9,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-4.5825,-36.71139595433607
2022-03,CAPITAL,activos_totales,38.78,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-2184.5891666666666,-98.2558002251088
2022-03,CAPITAL,morosidad,3.08,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-7.346666666666668,-70.46035805626599
2022-03,CAPITAL,pasivos_totales,32.26,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1961.2695833333332,-98.38176467158021
2022-03,CAPITAL,patrimonio,6.89,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-216.8425,-96.9204295308013
2022-03,CAPITAL,roe,-21.87,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-36.0275,-254.47642592265586
2022-03,CAPITAL,solvencia_proxy,12.4,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-0.08249999999999957,-0.6609252954135756
2022-03,CITIBANK,activos_totales,626.52,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-1596.8491666666669,-71.82114381214996
2022-03,CITIBANK,morosidad,0.0,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-10.426666666666668,-100.0
2022-03,CITIBANK,pasivos_totales,542.3,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1451.2295833333333,-72.79699260378003
2022-03,CITIBANK,patrimonio,82.73,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-141.0025,-63.022806253003026
2022-03,CITIBANK,roe,7.14,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-7.017500000000001,-49.56736711990112
2022-03,CITIBANK,solvencia_proxy,10.99,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-1.4924999999999997,-11.95673943520929
2022-03,COMERCIAL DE MANABI,activos_totales,61.24,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-2162.129166666667,-97.24562160354988
2022-03,COMERCIAL DE MANABI,morosidad,5.87,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-4.5566666666666675,-43.70204603580563
2022-03,COMERCIAL DE MANABI,pasivos_totales,47.44,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1946.0895833333332,-97.620301178542
2022-03,COMERCIAL DE MANABI,patrimonio,13.77,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-209.96249999999998,-93.84532868492508
2022-03,COMERCIAL DE MANABI,roe,90.78,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,76.6225,541.2149037612573
2022-03,COMERCIAL DE MANABI,solvencia_proxy,18.48,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,5.9975000000000005,48.0472661726417
2022-03,COOPNACIONAL,activos_totales,209.11,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-2014.2591666666667,-90.59490420506715
2022-03,COOPNACIONAL,morosidad,18.34,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,7.913333333333332,75.89514066496163
2022-03,COOPNACIONAL,pasivos_totales,176.96,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1816.5695833333332,-91.12328196784973
2022-03,COOPNACIONAL,patrimonio,31.82,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-191.9125,-85.77765858782251
2022-03,COOPNACIONAL,roe,4.07,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-10.0875,-71.25198657955147
2022-03,COOPNACIONAL,solvencia_proxy,14.08,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,1.5975000000000001,12.797917083917485
2022-03,D-MIRO,activos_totales,110.07,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-2113.2991666666667,-95.04940512577946
2022-03,D-MIRO,morosidad,6.94,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-3.4866666666666672,-33.43989769820972
2022-03,D-MIRO,pasivos_totales,90.09,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1903.4395833333333,-95.4808797043602
2022-03,D-MIRO,patrimonio,19.95,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-203.7825,-91.08310147162348
2022-03,D-MIRO,roe,63.6,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,49.4425,349.2318559067632
2022-03,D-MIRO,solvencia_proxy,15.98,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,3.4975000000000005,28.019226917684765
2022-03,DELBANK,activos_totales,32.11,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-2191.2591666666667,-98.55579539010428
2022-03,DELBANK,morosidad,2.42,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-8.006666666666668,-76.79028132992327
2022-03,DELBANK,pasivos_totales,20.63,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1972.899583333333,-98.9651520512926
2022-03,DELBANK,patrimonio,11.48,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-212.2525,-94.86887242577632
2022-03,DELBANK,roe,14.62,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,0.4624999999999986,3.2668197068691405
2022-03,DELBANK,solvencia_proxy,29.27,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,16.7875,134.48828359703586
2022-03,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,240.34,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-1983.029166666667,-89.19027916716486
2022-03,DESARROLLO DE LOS PUEBLOS S.A,morosidad,5.28,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-5.146666666666667,-49.36061381074169
2022-03,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,212.48,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1781.0495833333332,-89.34151758888287
2022-03,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,27.29,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-196.4425,-87.80239795291253
2022-03,DESARROLLO DE LOS PUEBLOS S.A,roe,8.42,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-5.737500000000001,-40.52622285007947
2022-03,DESARROLLO DE LOS PUEBLOS S.A,solvencia_proxy,10.06,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-2.4224999999999994,-19.40717003805327
2022-03,DINERS,activos_totales,2266.54,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,43.17083333333312,1.9416853476499345
2022-03,DINERS,morosidad,3.96,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-6.466666666666668,-62.020460358056276
2022-03,DINERS,pasivos_totales,1787.5,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-206.02958333333322,-10.334914769051789
2022-03,DINERS,patrimonio,465.79,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,242.05750000000003,108.19058473847119
2022-03,DINERS,roe,11.21,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-2.9475,-20.819353699452584
2022-03,DINERS,solvencia_proxy,20.72,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,8.237499999999999,65.99238934508311
2022-03,FINCA,activos_totales,82.62,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-2140.749166666667,-96.28401791125556
2022-03,FINCA,morosidad,12.04,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,1.6133333333333315,15.473145780051132
2022-03,FINCA,pasivos_totales,73.25,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1920.2795833333332,-96.32561259123527
2022-03,FINCA,patrimonio,9.55,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-214.18249999999998,-95.73150972701775
2022-03,FINCA,roe,-7.77,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-21.927500000000002,-154.88257107540173
2022-03,FINCA,solvencia_proxy,8.94,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-3.5425000000000004,-28.379731624273987
2022-03,GENERAL RUMIÑAHUI,activos_totales,1021.52,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-1201.8491666666669,-54.0553132014739
2022-03,GENERAL RUMIÑAHUI,morosidad,1.81,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-8.616666666666667,-82.64066496163682
2022-03,GENERAL RUMIÑAHUI,pasivos_totales,926.13,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1067.3995833333333,-53.54320258185283
2022-03,GENERAL RUMIÑAHUI,patrimonio,92.06,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-131.67249999999999,-58.85264769311566
2022-03,GENERAL RUMIÑAHUI,roe,14.45,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,0.29249999999999865,2.0660427335334535
2022-03,GENERAL RUMIÑAHUI,solvencia_proxy,8.59,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-3.8925,-31.183657119967954
2022-03,GUAYAQUIL,activos_totales,6535.65,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,4312.280833333332,193.952533748519
2022-03,GUAYAQUIL,morosidad,1.3,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-9.126666666666667,-87.53196930946291
2022-03,GUAYAQUIL,pasivos_totales,5944.33,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,3950.800416666667,198.1811782326615
2022-03,GUAYAQUIL,patrimonio,569.0,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,345.26750000000004,154.3215670499369
2022-03,GUAYAQUIL,roe,15.24,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,1.0824999999999996,7.646123962564008
2022-03,GUAYAQUIL,solvencia_proxy,7.8,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-4.6825,-37.51251752453435
2022-03,INTERNACIONAL,activos_totales,4457.06,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,2233.6908333333336,100.46423539650597
2022-03,INTERNACIONAL,morosidad,72.39,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,61.96333333333333,594.277493606138
2022-03,INTERNACIONAL,pasivos_totales,4037.53,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,2044.000416666667,102.53173234825755
2022-03,INTERNACIONAL,patrimonio,411.12,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,187.38750000000002,83.75515403439377
2022-03,INTERNACIONAL,roe,7.96,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-6.197500000000001,-43.77538407204662
2022-03,INTERNACIONAL,solvencia_proxy,8.47,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-4.012499999999999,-32.14500300420588
2022-03,LITORAL,activos_totales,40.02,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-2183.349166666667,-98.20002901002721
2022-03,LITORAL,morosidad,6.17,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-4.256666666666668,-40.82480818414323
2022-03,LITORAL,pasivos_totales,28.58,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1964.9495833333333,-98.56636188201371
2022-03,LITORAL,patrimonio,11.35,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-212.3825,-94.92697752896875
2022-03,LITORAL,roe,2.92,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-11.2375,-79.37488963446935
2022-03,LITORAL,solvencia_proxy,25.18,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,12.6975,101.7224113759263
2022-03,LOJA,activos_totales,720.89,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-1502.479166666667,-67.57668448372085
2022-03,LOJA,morosidad,2.17,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-8.256666666666668,-79.18797953964194
2022-03,LOJA,pasivos_totales,652.88,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1340.6495833333333,-67.25004707939499
2022-03,LOJA,patrimonio,66.68,millones_usd,mayor_es_mejor,2022-03-01,223.7325,69.22,24,-157.05249999999998,-70.19655168560669
2022-03,LOJA,roe,7.95,porcentaje,mayor_es_mejor,2022-03-01,14.1575,9.504999999999999,24,-6.2075000000000005,-43.8460180116546
2022-03,LOJA,solvencia_proxy,7.86,porcentaje,mayor_es_mejor,2022-03-01,12.4825,9.045,24,-4.6225,-37.03184458241538
2022-03,MACHALA,activos_totales,984.3,millones_usd,mayor_es_tamano,2022-03-01,2223.369166666667,673.7049999999999,24,-1239.069166666667,-55.729349189649504
2022-03,MACHALA,morosidad,1.21,porcentaje,menor_es_mejor,2022-03-01,10.426666666666668,3.2800000000000002,24,-9.216666666666669,-88.39514066496164
2022-03,MACHALA,pasivos_totales,911.27,millones_usd,informativo,2022-03-01,1993.5295833333332,597.5899999999999,24,-1082.2595833333332,-54.288614143549
