periodo,banco_estandarizado,indicador,valor,unidad,sentido
2023-10,D-MIRO,pasivos_totales,65.17,millones_usd,informativo
2023-10,D-MIRO,patrimonio,14.71,millones_usd,mayor_es_mejor
2023-10,D-MIRO,roe,-31.04,porcentaje,mayor_es_mejor
2023-10,D-MIRO,solvencia_proxy,10.74,porcentaje,mayor_es_mejor
2023-10,DELBANK,activos_totales,30.84,millones_usd,mayor_es_tamano
2023-10,DELBANK,morosidad,2.12,porcentaje,menor_es_mejor
2023-10,DELBANK,pasivos_totales,19.0,millones_usd,informativo
2023-10,DELBANK,patrimonio,11.77,millones_usd,mayor_es_mejor
2023-10,DELBANK,roe,71.33,porcentaje,mayor_es_mejor
2023-10,DELBANK,solvencia_proxy,32.25,porcentaje,mayor_es_mejor
2023-10,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,234.13,millones_usd,mayor_es_tamano
2023-10,DESARROLLO DE LOS PUEBLOS S.A,morosidad,9.95,porcentaje,menor_es_mejor
2023-10,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,202.39,millones_usd,informativo
2023-10,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,30.24,millones_usd,mayor_es_mejor
2023-10,DESARROLLO DE LOS PUEBLOS S.A,roe,6.03,porcentaje,mayor_es_mejor
2023-10,DESARROLLO DE LOS PUEBLOS S.A,solvencia_proxy,11.32,porcentaje,mayor_es_mejor
2023-10,DINERS,activos_totales,2695.66,millones_usd,mayor_es_tamano
2023-10,DINERS,morosidad,6.19,porcentaje,menor_es_mejor
2023-10,DINERS,pasivos_totales,2146.99,millones_usd,informativo
2023-10,DINERS,patrimonio,495.78,millones_usd,mayor_es_mejor
2023-10,DINERS,roe,12.63,porcentaje,mayor_es_mejor
2023-10,DINERS,solvencia_proxy,18.11,porcentaje,mayor_es_mejor
2023-10,GENERAL RUMIÑAHUI,activos_totales,1162.98,millones_usd,mayor_es_tamano
2023-10,GENERAL RUMIÑAHUI,morosidad,4.04,porcentaje,menor_es_mejor
2023-10,GENERAL RUMIÑAHUI,pasivos_totales,1050.52,millones_usd,informativo
2023-10,GENERAL RUMIÑAHUI,patrimonio,99.86,millones_usd,mayor_es_mejor
2023-10,GENERAL RUMIÑAHUI,roe,14.99,porcentaje,mayor_es_mejor
2023-10,GENERAL RUMIÑAHUI,solvencia_proxy,8.45,porcentaje,mayor_es_mejor
2023-10,GUAYAQUIL,activos_totales,7135.96,millones_usd,mayor_es_tamano
2023-10,GUAYAQUIL,morosidad,2.79,porcentaje,menor_es_mejor
2023-10,GUAYAQUIL,pasivos_totales,6400.97,millones_usd,informativo
2023-10,GUAYAQUIL,patrimonio,635.81,millones_usd,mayor_es_mejor
2023-10,GUAYAQUIL,roe,18.47,porcentaje,mayor_es_mejor
2023-10,GUAYAQUIL,solvencia_proxy,8.97,porcentaje,mayor_es_mejor
2023-10,INTERNACIONAL,activos_totales,4762.47,millones_usd,mayor_es_tamano
2023-10,INTERNACIONAL,morosidad,1.03,porcentaje,menor_es_mejor
2023-10,INTERNACIONAL,pasivos_totales,4272.68,millones_usd,informativo
2023-10,INTERNACIONAL,patrimonio,439.07,millones_usd,mayor_es_mejor
2023-10,INTERNACIONAL,roe,13.67,porcentaje,mayor_es_mejor
2023-10,INTERNACIONAL,solvencia_proxy,9.29,porcentaje,mayor_es_mejor
2023-10,LITORAL,activos_totales,41.84,millones_usd,mayor_es_tamano
2023-10,LITORAL,morosidad,8.07,porcentaje,menor_es_mejor
2023-10,LITORAL,pasivos_totales,30.01,millones_usd,informativo
2023-10,LITORAL,patrimonio,11.51,millones_usd,mayor_es_mejor
2023-10,LITORAL,roe,3.24,porcentaje,mayor_es_mejor
2023-10,LITORAL,solvencia_proxy,25.02,porcentaje,mayor_es_mejor
2023-10,LOJA,activos_totales,779.05,millones_usd,mayor_es_tamano
2023-10,LOJA,morosidad,4.42,porcentaje,menor_es_mejor
2023-10,LOJA,pasivos_totales,703.5,millones_usd,informativo
2023-10,LOJA,patrimonio,68.34,millones_usd,mayor_es_mejor
2023-10,LOJA,roe,12.45,porcentaje,mayor_es_mejor
2023-10,LOJA,solvencia_proxy,8.17,porcentaje,mayor_es_mejor
2023-10,MACHALA,activos_totales,1081.88,millones_usd,mayor_es_tamano
2023-10,MACHALA,morosidad,1.88,porcentaje,menor_es_mejor
2023-10,MACHALA,pasivos_totales,999.61,millones_usd,informativo
2023-10,MACHALA,patrimonio,76.69,millones_usd,mayor_es_mejor
2023-10,MACHALA,roe,8.7,porcentaje,mayor_es_mejor
2023-10,MACHALA,solvencia_proxy,6.65,porcentaje,mayor_es_mejor
2023-10,PACIFICO,activos_totales,6888.14,millones_usd,mayor_es_tamano
2023-10,PACIFICO,morosidad,4.46,porcentaje,menor_es_mejor
2023-10,PACIFICO,pasivos_totales,5944.39,millones_usd,informativo
2023-10,PACIFICO,patrimonio,845.34,millones_usd,mayor_es_mejor
2023-10,PACIFICO,roe,13.57,porcentaje,mayor_es_mejor
2023-10,PACIFICO,solvencia_proxy,10.51,porcentaje,mayor_es_mejor
2023-10,PICHINCHA,activos_totales,16425.29,millones_usd,mayor_es_tamano
2023-10,PICHINCHA,morosidad,4.14,porcentaje,menor_es_mejor
2023-10,PICHINCHA,pasivos_totales,14786.55,millones_usd,informativo
2023-10,PICHINCHA,patrimonio,1477.45,millones_usd,mayor_es_mejor
2023-10,PICHINCHA,roe,13.07,porcentaje,mayor_es_mejor
2023-10,PICHINCHA,solvencia_proxy,8.74,porcentaje,mayor_es_mejor
2023-10,PROCREDIT,activos_totales,681.54,millones_usd,mayor_es_tamano
2023-10,PROCREDIT,morosidad,3.8,porcentaje,menor_es_mejor
2023-10,PROCREDIT,pasivos_totales,627.92,millones_usd,informativo
2023-10,PROCREDIT,patrimonio,58.57,millones_usd,mayor_es_mejor
2023-10,PROCREDIT,roe,-10.14,porcentaje,mayor_es_mejor
2023-10,PROCREDIT,solvencia_proxy,6.45,porcentaje,mayor_es_mejor
2023-10,PRODUBANCO,activos_totales,7014.15,millones_usd,mayor_es_tamano
2023-10,PRODUBANCO,morosidad,3.06,porcentaje,menor_es_mejor
2023-10,PRODUBANCO,pasivos_totales,6423.38,millones_usd,informativo
2023-10,PRODUBANCO,patrimonio,531.58,millones_usd,mayor_es_mejor
2023-10,PRODUBANCO,roe,13.23,porcentaje,mayor_es_mejor
2023-10,PRODUBANCO,solvencia_proxy,7.17,porcentaje,mayor_es_mejor
2023-10,SOLIDARIO,activos_totales,979.97,millones_usd,mayor_es_tamano
2023-10,SOLIDARIO,morosidad,5.21,porcentaje,menor_es_mejor
2023-10,SOLIDARIO,pasivos_totales,821.86,millones_usd,informativo
2023-10,SOLIDARIO,patrimonio,150.29,millones_usd,mayor_es_mejor
2023-10,SOLIDARIO,roe,5.39,porcentaje,mayor_es_mejor
2023-10,SOLIDARIO,solvencia_proxy,14.5,porcentaje,mayor_es_mejor
2023-10,VISIONFUND ECUADOR,activos_totales,134.22,millones_usd,mayor_es_tamano
2023-10,VISIONFUND ECUADOR,morosidad,5.79,porcentaje,menor_es_mejor
2023-10,VISIONFUND ECUADOR,pasivos_totales,112.79,millones_usd,informativo
2023-10,VISIONFUND ECUADOR,patrimonio,19.11,millones_usd,mayor_es_mejor
2023-10,VISIONFUND ECUADOR,roe,14.24,porcentaje,mayor_es_mejor
2023-10,VISIONFUND ECUADOR,solvencia_proxy,14.13,porcentaje,mayor_es_mejor
2023-11,AMAZONAS,activos_totales,325.74,millones_usd,mayor_es_tamano
2023-11,AMAZONAS,morosidad,3.94,porcentaje,menor_es_mejor
2023-11,AMAZONAS,pasivos_totales,291.83,millones_usd,informativo
2023-11,AMAZONAS,patrimonio,33.79,millones_usd,mayor_es_mejor
2023-11,AMAZONAS,roe,48.54,porcentaje,mayor_es_mejor
2023-11,AMAZONAS,solvencia_proxy,5.05,porcentaje,mayor_es_mejor
2023-11,AUSTRO,activos_totales,2423.27,millones_usd,mayor_es_tamano
2023-11,AUSTRO,morosidad,3.8,porcentaje,menor_es_mejor
2023-11,AUSTRO,pasivos_totales,2175.1,millones_usd,informativo
2023-11,AUSTRO,patrimonio,234.53,millones_usd,mayor_es_mejor
2023-11,AUSTRO,roe,6.33,porcentaje,mayor_es_mejor
2023-11,AUSTRO,solvencia_proxy,7.86,porcentaje,mayor_es_mejor
2023-11,BOLIVARIANO,activos_totales,4993.68,millones_usd,mayor_es_tamano
2023-11,BOLIVARIANO,morosidad,1.55,porcentaje,menor_es_mejor
2023-11,BOLIVARIANO,pasivos_totales,4498.24,millones_usd,informativo
2023-11,BOLIVARIANO,patrimonio,437.45,millones_usd,mayor_es_mejor
2023-11,BOLIVARIANO,roe,14.41,porcentaje,mayor_es_mejor
2023-11,BOLIVARIANO,solvencia_proxy,8.84,porcentaje,mayor_es_mejor
2023-11,CAPITAL,activos_totales,38.59,millones_usd,mayor_es_tamano
2023-11,CAPITAL,morosidad,12.24,porcentaje,menor_es_mejor
2023-11,CAPITAL,pasivos_totales,33.04,millones_usd,informativo
2023-11,CAPITAL,patrimonio,5.77,millones_usd,mayor_es_mejor
2023-11,CAPITAL,roe,-4.25,porcentaje,mayor_es_mejor
2023-11,CAPITAL,solvencia_proxy,9.44,porcentaje,mayor_es_mejor
2023-11,CITIBANK,activos_totales,811.44,millones_usd,mayor_es_tamano
2023-11,CITIBANK,morosidad,0.0,porcentaje,menor_es_mejor
2023-11,CITIBANK,pasivos_totales,712.51,millones_usd,informativo
2023-11,CITIBANK,patrimonio,82.46,millones_usd,mayor_es_mejor
2023-11,CITIBANK,roe,21.51,porcentaje,mayor_es_mejor
2023-11,CITIBANK,solvencia_proxy,9.56,porcentaje,mayor_es_mejor
2023-11,COMERCIAL DE MANABI,activos_totales,62.48,millones_usd,mayor_es_tamano
2023-11,COMERCIAL DE MANABI,morosidad,3.19,porcentaje,menor_es_mejor
2023-11,COMERCIAL DE MANABI,pasivos_totales,48.26,millones_usd,informativo
2023-11,COMERCIAL DE MANABI,patrimonio,14.18,millones_usd,mayor_es_mejor
2023-11,COMERCIAL DE MANABI,roe,22.63,porcentaje,mayor_es_mejor
2023-11,COMERCIAL DE MANABI,solvencia_proxy,16.36,porcentaje,mayor_es_mejor
2023-11,COOPNACIONAL,activos_totales,195.45,millones_usd,mayor_es_tamano
2023-11,COOPNACIONAL,morosidad,39.55,porcentaje,menor_es_mejor
2023-11,COOPNACIONAL,pasivos_totales,162.17,millones_usd,informativo
2023-11,COOPNACIONAL,patrimonio,32.31,millones_usd,mayor_es_mejor
2023-11,COOPNACIONAL,roe,3.28,porcentaje,mayor_es_mejor
2023-11,COOPNACIONAL,solvencia_proxy,15.64,porcentaje,mayor_es_mejor
2023-11,D-MIRO,activos_totales,75.64,millones_usd,mayor_es_tamano
2023-11,D-MIRO,morosidad,19.56,porcentaje,menor_es_mejor
2023-11,D-MIRO,pasivos_totales,65.4,millones_usd,informativo
2023-11,D-MIRO,patrimonio,14.71,millones_usd,mayor_es_mejor
2023-11,D-MIRO,roe,-33.12,porcentaje,mayor_es_mejor
2023-11,D-MIRO,solvencia_proxy,9.95,porcentaje,mayor_es_mejor
2023-11,DELBANK,activos_totales,31.86,millones_usd,mayor_es_tamano
2023-11,DELBANK,morosidad,2.75,porcentaje,menor_es_mejor
2023-11,DELBANK,pasivos_totales,20.26,millones_usd,informativo
2023-11,DELBANK,patrimonio,11.57,millones_usd,mayor_es_mejor
2023-11,DELBANK,roe,24.54,porcentaje,mayor_es_mejor
2023-11,DELBANK,solvencia_proxy,30.23,porcentaje,mayor_es_mejor
2023-11,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,241.34,millones_usd,mayor_es_tamano
2023-11,DESARROLLO DE LOS PUEBLOS S.A,morosidad,9.98,porcentaje,menor_es_mejor
2023-11,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,209.51,millones_usd,informativo
2023-11,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,30.24,millones_usd,mayor_es_mejor
2023-11,DESARROLLO DE LOS PUEBLOS S.A,roe,5.82,porcentaje,mayor_es_mejor
2023-11,DESARROLLO DE LOS PUEBLOS S.A,solvencia_proxy,10.93,porcentaje,mayor_es_mejor
2023-11,DINERS,activos_totales,2751.73,millones_usd,mayor_es_tamano
2023-11,DINERS,morosidad,6.1,porcentaje,menor_es_mejor
2023-11,DINERS,pasivos_totales,2198.88,millones_usd,informativo
2023-11,DINERS,patrimonio,495.52,millones_usd,mayor_es_mejor
2023-11,DINERS,roe,12.46,porcentaje,mayor_es_mejor
2023-11,DINERS,solvencia_proxy,17.6,porcentaje,mayor_es_mejor
2023-11,GENERAL RUMIÑAHUI,activos_totales,1110.59,millones_usd,mayor_es_tamano
2023-11,GENERAL RUMIÑAHUI,morosidad,4.02,porcentaje,menor_es_mejor
2023-11,GENERAL RUMIÑAHUI,pasivos_totales,997.26,millones_usd,informativo
2023-11,GENERAL RUMIÑAHUI,patrimonio,99.85,millones_usd,mayor_es_mejor
2023-11,GENERAL RUMIÑAHUI,roe,14.6,porcentaje,mayor_es_mejor
2023-11,GENERAL RUMIÑAHUI,solvencia_proxy,9.08,porcentaje,mayor_es_mejor
2023-11,GUAYAQUIL,activos_totales,7227.82,millones_usd,mayor_es_tamano
2023-11,GUAYAQUIL,morosidad,2.87,porcentaje,menor_es_mejor
2023-11,GUAYAQUIL,pasivos_totales,6484.63,millones_usd,informativo
2023-11,GUAYAQUIL,patrimonio,635.78,millones_usd,mayor_es_mejor
2023-11,GUAYAQUIL,roe,18.2,porcentaje,mayor_es_mejor
2023-11,GUAYAQUIL,solvencia_proxy,8.87,porcentaje,mayor_es_mejor
2023-11,INTERNACIONAL,activos_totales,4777.76,millones_usd,mayor_es_tamano
2023-11,INTERNACIONAL,morosidad,1.07,porcentaje,menor_es_mejor
2023-11,INTERNACIONAL,pasivos_totales,4282.58,millones_usd,informativo
2023-11,INTERNACIONAL,patrimonio,439.13,millones_usd,mayor_es_mejor
2023-11,INTERNACIONAL,roe,13.75,porcentaje,mayor_es_mejor
2023-11,INTERNACIONAL,solvencia_proxy,9.45,porcentaje,mayor_es_mejor
2023-11,LITORAL,activos_totales,41.53,millones_usd,mayor_es_tamano
2023-11,LITORAL,morosidad,9.16,porcentaje,menor_es_mejor
2023-11,LITORAL,pasivos_totales,29.69,millones_usd,informativo
2023-11,LITORAL,patrimonio,11.51,millones_usd,mayor_es_mejor
2023-11,LITORAL,roe,3.12,porcentaje,mayor_es_mejor
2023-11,LITORAL,solvencia_proxy,24.94,porcentaje,mayor_es_mejor
2023-11,LOJA,activos_totales,790.12,millones_usd,mayor_es_tamano
2023-11,LOJA,morosidad,4.45,porcentaje,menor_es_mejor
2023-11,LOJA,pasivos_totales,713.83,millones_usd,informativo
2023-11,LOJA,patrimonio,68.34,millones_usd,mayor_es_mejor
2023-11,LOJA,roe,12.48,porcentaje,mayor_es_mejor
2023-11,LOJA,solvencia_proxy,8.14,porcentaje,mayor_es_mejor
2023-11,MACHALA,activos_totales,1092.23,millones_usd,mayor_es_tamano
2023-11,MACHALA,morosidad,2.08,porcentaje,menor_es_mejor
2023-11,MACHALA,pasivos_totales,1009.79,millones_usd,informativo
2023-11,MACHALA,patrimonio,76.68,millones_usd,mayor_es_mejor
2023-11,MACHALA,roe,8.19,porcentaje,mayor_es_mejor
2023-11,MACHALA,solvencia_proxy,6.57,porcentaje,mayor_es_mejor
2023-11,PACIFICO,activos_totales,6848.78,millones_usd,mayor_es_tamano
2023-11,PACIFICO,morosidad,4.37,porcentaje,menor_es_mejor
2023-11,PACIFICO,pasivos_totales,5896.59,millones_usd,informativo
2023-11,PACIFICO,patrimonio,845.67,millones_usd,mayor_es_mejor
2023-11,PACIFICO,roe,13.38,porcentaje,mayor_es_mejor
2023-11,PACIFICO,solvencia_proxy,10.95,porcentaje,mayor_es_mejor
2023-11,PICHINCHA,activos_totales,16712.19,millones_usd,mayor_es_tamano
2023-11,PICHINCHA,morosidad,4.04,porcentaje,menor_es_mejor
2023-11,PICHINCHA,pasivos_totales,14927.12,millones_usd,informativo
2023-11,PICHINCHA,patrimonio,1611.47,millones_usd,mayor_es_mejor
2023-11,PICHINCHA,roe,12.69,porcentaje,mayor_es_mejor
2023-11,PICHINCHA,solvencia_proxy,9.32,porcentaje,mayor_es_mejor
2023-11,PROCREDIT,activos_totales,680.07,millones_usd,mayor_es_tamano
2023-11,PROCREDIT,morosidad,3.35,porcentaje,menor_es_mejor
2023-11,PROCREDIT,pasivos_totales,626.4,millones_usd,informativo
2023-11,PROCREDIT,patrimonio,58.57,millones_usd,mayor_es_mejor
2023-11,PROCREDIT,roe,-9.14,porcentaje,mayor_es_mejor
2023-11,PROCREDIT,solvencia_proxy,6.42,porcentaje,mayor_es_mejor
2023-11,PRODUBANCO,activos_totales,7178.97,millones_usd,mayor_es_tamano
2023-11,PRODUBANCO,morosidad,3.27,porcentaje,menor_es_mejor
2023-11,PRODUBANCO,pasivos_totales,6586.97,millones_usd,informativo
2023-11,PRODUBANCO,patrimonio,530.3,millones_usd,mayor_es_mejor
2023-11,PRODUBANCO,roe,12.55,porcentaje,mayor_es_mejor
2023-11,PRODUBANCO,solvencia_proxy,6.97,porcentaje,mayor_es_mejor
2023-11,SOLIDARIO,activos_totales,994.68,millones_usd,mayor_es_tamano
2023-11,SOLIDARIO,morosidad,5.37,porcentaje,menor_es_mejor
2023-11,SOLIDARIO,pasivos_totales,836.25,millones_usd,informativo
2023-11,SOLIDARIO,patrimonio,150.3,millones_usd,mayor_es_mejor
2023-11,SOLIDARIO,roe,5.15,porcentaje,mayor_es_mejor
2023-11,SOLIDARIO,solvencia_proxy,14.18,porcentaje,mayor_es_mejor
2023-11,VISIONFUND ECUADOR,activos_totales,131.77,millones_usd,mayor_es_tamano
2023-11,VISIONFUND ECUADOR,morosidad,6.09,porcentaje,menor_es_mejor
2023-11,VISIONFUND ECUADOR,pasivos_totales,110.11,millones_usd,informativo
2023-11,VISIONFUND ECUADOR,patrimonio,19.11,millones_usd,mayor_es_mejor
2023-11,VISIONFUND ECUADOR,roe,14.23,porcentaje,mayor_es_mejor
2023-11,VISIONFUND ECUADOR,solvencia_proxy,14.49,porcentaje,mayor_es_mejor
2023-12,AMAZONAS,activos_totales,336.72,millones_usd,mayor_es_tamano
2023-12,AMAZONAS,morosidad,3.12,porcentaje,menor_es_mejor
2023-12,AMAZONAS,pasivos_totales,302.61,millones_usd,informativo
2023-12,AMAZONAS,patrimonio,34.11,millones_usd,mayor_es_mejor
2023-12,AMAZONAS,roe,1.4,porcentaje,mayor_es_mejor
2023-12,AMAZONAS,solvencia_proxy,4.94,porcentaje,mayor_es_mejor
2023-12,AUSTRO,activos_totales,2489.76,millones_usd,mayor_es_tamano
2023-12,AUSTRO,morosidad,3.55,porcentaje,menor_es_mejor
2023-12,AUSTRO,pasivos_totales,2237.7,millones_usd,informativo
2023-12,AUSTRO,patrimonio,252.06,millones_usd,mayor_es_mejor
2023-12,AUSTRO,roe,6.89,porcentaje,mayor_es_mejor
2023-12,AUSTRO,solvencia_proxy,7.69,porcentaje,mayor_es_mejor
2023-12,BOLIVARIANO,activos_totales,4929.81,millones_usd,mayor_es_tamano
2023-12,BOLIVARIANO,morosidad,1.4,porcentaje,menor_es_mejor
2023-12,BOLIVARIANO,pasivos_totales,4426.46,millones_usd,informativo
2023-12,BOLIVARIANO,patrimonio,503.35,millones_usd,mayor_es_mejor
2023-12,BOLIVARIANO,roe,14.77,porcentaje,mayor_es_mejor
2023-12,BOLIVARIANO,solvencia_proxy,9.22,porcentaje,mayor_es_mejor
2023-12,CAPITAL,activos_totales,38.16,millones_usd,mayor_es_tamano
2023-12,CAPITAL,morosidad,14.25,porcentaje,menor_es_mejor
2023-12,CAPITAL,pasivos_totales,32.36,millones_usd,informativo
2023-12,CAPITAL,patrimonio,5.8,millones_usd,mayor_es_mejor
2023-12,CAPITAL,roe,27.3,porcentaje,mayor_es_mejor
2023-12,CAPITAL,solvencia_proxy,9.56,porcentaje,mayor_es_mejor
2023-12,CITIBANK,activos_totales,767.72,millones_usd,mayor_es_tamano
2023-12,CITIBANK,morosidad,0.0,porcentaje,menor_es_mejor
2023-12,CITIBANK,pasivos_totales,668.61,millones_usd,informativo
2023-12,CITIBANK,patrimonio,99.11,millones_usd,mayor_es_mejor
2023-12,CITIBANK,roe,19.75,porcentaje,mayor_es_mejor
2023-12,CITIBANK,solvencia_proxy,10.24,porcentaje,mayor_es_mejor
2023-12,COMERCIAL DE MANABI,activos_totales,65.18,millones_usd,mayor_es_tamano
2023-12,COMERCIAL DE MANABI,morosidad,2.27,porcentaje,menor_es_mejor
2023-12,COMERCIAL DE MANABI,pasivos_totales,50.96,millones_usd,informativo
2023-12,COMERCIAL DE MANABI,patrimonio,14.22,millones_usd,mayor_es_mejor
2023-12,COMERCIAL DE MANABI,roe,22.28,porcentaje,mayor_es_mejor
2023-12,COMERCIAL DE MANABI,solvencia_proxy,14.08,porcentaje,mayor_es_mejor
2023-12,COOPNACIONAL,activos_totales,206.94,millones_usd,mayor_es_tamano
2023-12,COOPNACIONAL,morosidad,4.17,porcentaje,menor_es_mejor
2023-12,COOPNACIONAL,pasivos_totales,173.64,millones_usd,informativo
2023-12,COOPNACIONAL,patrimonio,33.3,millones_usd,mayor_es_mejor
2023-12,COOPNACIONAL,roe,3.08,porcentaje,mayor_es_mejor
2023-12,COOPNACIONAL,solvencia_proxy,14.85,porcentaje,mayor_es_mejor
2023-12,D-MIRO,activos_totales,74.71,millones_usd,mayor_es_tamano
2023-12,D-MIRO,morosidad,17.34,porcentaje,menor_es_mejor
2023-12,D-MIRO,pasivos_totales,65.47,millones_usd,informativo
2023-12,D-MIRO,patrimonio,9.25,millones_usd,mayor_es_mejor
2023-12,D-MIRO,roe,-38.23,porcentaje,mayor_es_mejor
2023-12,D-MIRO,solvencia_proxy,8.76,porcentaje,mayor_es_mejor
2023-12,DELBANK,activos_totales,33.16,millones_usd,mayor_es_tamano
2023-12,DELBANK,morosidad,3.22,porcentaje,menor_es_mejor
2023-12,DELBANK,pasivos_totales,21.38,millones_usd,informativo
2023-12,DELBANK,patrimonio,11.78,millones_usd,mayor_es_mejor
2023-12,DELBANK,roe,7.49,porcentaje,mayor_es_mejor
2023-12,DELBANK,solvencia_proxy,29.0,porcentaje,mayor_es_mejor
2023-12,DESARROLLO DE LOS PUEBLOS S.A,activos_totales,248.1,millones_usd,mayor_es_tamano
2023-12,DESARROLLO DE LOS PUEBLOS S.A,morosidad,8.71,porcentaje,menor_es_mejor
2023-12,DESARROLLO DE LOS PUEBLOS S.A,pasivos_totales,213.6,millones_usd,informativo
2023-12,DESARROLLO DE LOS PUEBLOS S.A,patrimonio,34.5,millones_usd,mayor_es_mejor
2023-12,DESARROLLO DE LOS PUEBLOS S.A,roe,4.78,porcentaje,mayor_es_mejor
2023-12,DESARROLLO DE LOS PUEBLOS S.A,solvencia_proxy,11.46,porcentaje,mayor_es_mejor
2023-12,DINERS,activos_totales,2785.66,millones_usd,mayor_es_tamano
2023-12,DINERS,morosidad,5.86,porcentaje,menor_es_mejor
2023-12,DINERS,pasivos_totales,2231.93,millones_usd,informativo
2023-12,DINERS,patrimonio,553.73,millones_usd,mayor_es_mejor
2023-12,DINERS,roe,11.33,porcentaje,mayor_es_mejor
2023-12,DINERS,solvencia_proxy,17.15,porcentaje,mayor_es_mejor
2023-12,GENERAL RUMIÑAHUI,activos_totales,1178.89,millones_usd,mayor_es_tamano
2023-12,GENERAL RUMIÑAHUI,morosidad,2.98,porcentaje,menor_es_mejor
2023-12,GENERAL RUMIÑAHUI,pasivos_totales,1065.05,millones_usd,informativo
2023-12,GENERAL RUMIÑAHUI,patrimonio,113.84,millones_usd,mayor_es_mejor
2023-12,GENERAL RUMIÑAHUI,roe,14.08,porcentaje,mayor_es_mejor
2023-12,GENERAL RUMIÑAHUI,solvencia_proxy,8.85,porcentaje,mayor_es_mejor
2023-12,GUAYAQUIL,activos_totales,7379.35,millones_usd,mayor_es_tamano
2023-12,GUAYAQUIL,morosidad,2.74,porcentaje,menor_es_mejor
2023-12,GUAYAQUIL,pasivos_totales,6621.87,millones_usd,informativo
2023-12,GUAYAQUIL,patrimonio,757.48,millones_usd,mayor_es_mejor
2023-12,GUAYAQUIL,roe,18.66,porcentaje,mayor_es_mejor
2023-12,GUAYAQUIL,solvencia_proxy,8.89,porcentaje,mayor_es_mejor
2023-12,INTERNACIONAL,activos_totales,4842.25,millones_usd,mayor_es_tamano
2023-12,INTERNACIONAL,morosidad,94.27,porcentaje,menor_es_mejor
2023-12,INTERNACIONAL,pasivos_totales,4340.95,millones_usd,informativo
2023-12,INTERNACIONAL,patrimonio,501.3,millones_usd,mayor_es_mejor
2023-12,INTERNACIONAL,roe,13.84,porcentaje,mayor_es_mejor
2023-12,INTERNACIONAL,solvencia_proxy,9.4,porcentaje,mayor_es_mejor
2023-12,LITORAL,activos_totales,41.84,millones_usd,mayor_es_tamano
2023-12,LITORAL,morosidad,7.35,porcentaje,menor_es_mejor
2023-12,LITORAL,pasivos_totales,30.18,millones_usd,informativo
2023-12,LITORAL,patrimonio,11.65,millones_usd,mayor_es_mejor
2023-12,LITORAL,roe,1.21,porcentaje,mayor_es_mejor
2023-12,LITORAL,solvencia_proxy,24.77,porcentaje,mayor_es_mejor
2023-12,LOJA,activos_totales,818.57,millones_usd,mayor_es_tamano
2023-12,LOJA,morosidad,3.79,porcentaje,menor_es_mejor
2023-12,LOJA,pasivos_totales,741.14,millones_usd,informativo
2023-12,LOJA,patrimonio,77.42,millones_usd,mayor_es_mejor
2023-12,LOJA,roe,12.97,porcentaje,mayor_es_mejor
2023-12,LOJA,solvencia_proxy,7.84,porcentaje,mayor_es_mejor
2023-12,MACHALA,activos_totales,1109.53,millones_usd,mayor_es_tamano
2023-12,MACHALA,morosidad,1.97,porcentaje,menor_es_mejor
2023-12,MACHALA,pasivos_totales,1026.59,millones_usd,informativo
2023-12,MACHALA,patrimonio,82.94,millones_usd,mayor_es_mejor
2023-12,MACHALA,roe,8.09,porcentaje,mayor_es_mejor
2023-12,MACHALA,solvencia_proxy,6.48,porcentaje,mayor_es_mejor
2023-12,PACIFICO,activos_totales,7005.27,millones_usd,mayor_es_tamano
2023-12,PACIFICO,morosidad,3.92,porcentaje,menor_es_mejor
2023-12,PACIFICO,pasivos_totales,6036.84,millones_usd,informativo
2023-12,PACIFICO,patrimonio,968.43,millones_usd,mayor_es_mejor
2023-12,PACIFICO,roe,13.99,porcentaje,mayor_es_mejor
2023-12,PACIFICO,solvencia_proxy,10.91,porcentaje,mayor_es_mejor
2023-12,PICHINCHA,activos_totales,17048.06,millones_usd,mayor_es_tamano
2023-12,PICHINCHA,morosidad,3.53,porcentaje,menor_es_mejor
2023-12,PICHINCHA,pasivos_totales,15242.25,millones_usd,informativo
2023-12,PICHINCHA,patrimonio,1805.81,millones_usd,mayor_es_mejor
2023-12,PICHINCHA,roe,12.21,porcentaje,mayor_es_mejor
2023-12,PICHINCHA,solvencia_proxy,9.29,porcentaje,mayor_es_mejor
2023-12,PROCREDIT,activos_totales,664.06,millones_usd,mayor_es_tamano
2023-12,PROCREDIT,morosidad,3.7,porcentaje,menor_es_mejor
2023-12,PROCREDIT,pasivos_totales,609.48,millones_usd,informativo
2023-12,PROCREDIT,patrimonio,54.58,millones_usd,mayor_es_mejor
2023-12,PROCREDIT,roe,-6.84,porcentaje,mayor_es_mejor
2023-12,PROCREDIT,solvencia_proxy,6.64,porcentaje,mayor_es_mejor
2023-12,PRODUBANCO,activos_totales,7493.8,millones_usd,mayor_es_tamano
2023-12,PRODUBANCO,morosidad,2.8,porcentaje,menor_es_mejor
2023-12,PRODUBANCO,pasivos_totales,6897.23,millones_usd,informativo
